OP_ID,OP_DATE,TIME,YEAR,VESSEL,SERIAL,CRUISE,LOCATION,IP_DESIGN,LATITUDE,LONGITUDE,END_LATITUDE,END_LONGITUDE,BEG_LATITUDE_DD,BEG_LONGITUDE_DD,END_LATITUDE_DD,END_LONGITUDE_DD,BEG_DEPTH,END_DEPTH,FISHING_DEPTH,DEPTH_UNITS,SURF_TEMP,FISHING_TEMP,TOW_TIME,DISTANCE,SPECIES,N
92503,12-Jun-15,1441,2015,25,617,1,465,3,4807.27,8602.97,4807.27,8603.58,48.121167,-86.0495,48.121167,-86.059667,15.7,93.6,0.5,2,3.6,3.6,10,0.45,217,2
92504,13-Jun-15,744,2015,25,618,1,422,3,4838.19,8620.9,4838.43,8620.47,48.6365,-86.348333,48.6405,-86.341167,60.4,27.4,0.5,2,5.6,5.6,10,0.4,217,25
92505,13-Jun-15,744,2015,25,619,1,422,3,4838.19,8620.9,4838.43,8620.47,48.6365,-86.348333,48.6405,-86.341167,60.4,27.4,0.5,2,5.6,5.6,10,0.4,217,0
92508,13-Jun-15,1029,2015,25,620,1,420,3,4846.15,8637.86,4845.97,8638.39,48.769167,-86.631,48.766167,-86.639833,15.3,29.6,0.5,2,3.1,3.1,10,0.43,0,0
92509,13-Jun-15,1029,2015,25,621,1,420,3,4846.15,8637.86,4845.97,8638.39,48.769167,-86.631,48.766167,-86.639833,15.3,29.6,0.5,2,3.1,3.1,10,0.43,0,0
92511,13-Jun-15,1231,2015,25,622,1,419,3,4847.52,8659.33,4847.63,8658.8,48.792,-86.988833,48.793833,-86.98,37.7,42,0.5,2,3.9,3.9,10,0.42,217,26
92512,13-Jun-15,1231,2015,25,623,1,419,3,4847.52,8659.33,4847.63,8658.8,48.792,-86.988833,48.793833,-86.98,37.7,42,0.5,2,3.9,3.9,10,0.42,217,12
92514,13-Jun-15,1422,2015,25,624,1,418,3,4846.31,8709.98,4846.67,8710.2,48.771833,-87.166333,48.777833,-87.17,43.4,32.1,0.5,2,11.8,11.8,10,0.42,217,227
92515,13-Jun-15,1422,2015,25,625,1,418,3,4846.31,8709.98,4846.67,8710.2,48.771833,-87.166333,48.777833,-87.17,43.4,32.1,0.5,2,11.8,11.8,10,0.42,217,116
92515,13-Jun-15,1422,2015,25,625,1,418,3,4846.31,8709.98,4846.67,8710.2,48.771833,-87.166333,48.777833,-87.17,43.4,32.1,0.5,2,11.8,11.8,10,0.42,300,1
92516,13-Jun-15,1640,2015,25,626,1,417,3,4849.84,8728.32,4850.06,8728.79,48.830667,-87.472,48.834333,-87.479833,68.3,46.3,0.5,2,6.5,6.5,10,0.42,217,149
92517,13-Jun-15,1640,2015,25,627,1,417,3,4849.84,8728.32,4850.06,8728.79,48.830667,-87.472,48.834333,-87.479833,68.3,46.3,0.5,2,6.5,6.5,10,0.42,217,118
92519,14-Jun-15,811,2015,25,628,1,415,3,4852.82,8746.02,4853.21,8745.99,48.880333,-87.767,48.886833,-87.7665,44,42.6,0.5,2,10.5,10.5,10,0.42,217,8
92520,14-Jun-15,811,2015,25,629,1,415,3,4852.82,8746.02,4853.21,8745.99,48.880333,-87.767,48.886833,-87.7665,44,42.6,0.5,2,10.5,10.5,10,0.42,217,10
92520,14-Jun-15,811,2015,25,629,1,415,3,4852.82,8746.02,4853.21,8745.99,48.880333,-87.767,48.886833,-87.7665,44,42.6,0.5,2,10.5,10.5,10,0.42,300,1
92525,14-Jun-15,1007,2015,25,630,1,414,3,4856.4,8758.92,4856.77,8758.69,48.94,-87.982,48.946167,-87.978167,25.6,25,0.5,2,11.6,11.6,10,0.42,217,1559
92526,14-Jun-15,1007,2015,25,631,1,414,3,4856.4,8758.92,4856.77,8758.69,48.94,-87.982,48.946167,-87.978167,25.6,25,0.5,2,11.6,11.6,10,0.42,217,793
92527,14-Jun-15,1204,2015,25,632,1,413,3,4856.01,8813.03,4856.11,8813.55,48.9335,-88.217167,48.935167,-88.225833,22,20.8,0.5,2,13.6,13.6,10,0.42,217,7
92528,14-Jun-15,1204,2015,25,633,1,413,3,4856.01,8813.03,4856.11,8813.55,48.9335,-88.217167,48.935167,-88.225833,22,20.8,0.5,2,13.6,13.6,10,0.42,217,11
92528,14-Jun-15,1204,2015,25,633,1,413,3,4856.01,8813.03,4856.11,8813.55,48.9335,-88.217167,48.935167,-88.225833,22,20.8,0.5,2,13.6,13.6,10,0.42,300,1
92529,14-Jun-15,1402,2015,25,634,1,412,3,4849.62,8805.72,4849.69,8806.28,48.827,-88.095333,48.828167,-88.104667,25.9,44.6,0.5,2,13.1,13.1,10,0.42,0,0
92530,14-Jun-15,1402,2015,25,635,1,412,3,4849.62,8805.72,4849.69,8806.28,48.827,-88.095333,48.828167,-88.104667,25.9,44.6,0.5,2,13.1,13.1,10,0.42,0,0
92531,14-Jun-15,1643,2015,25,636,1,411,3,4835.92,8818.09,4835.61,8818.35,48.598667,-88.3015,48.5935,-88.305833,55.5,29.2,0.5,2,7.7,7.7,10,0.42,217,67
92532,14-Jun-15,1643,2015,25,637,1,411,3,4835.92,8818.09,4835.61,8818.35,48.598667,-88.3015,48.5935,-88.305833,55.5,29.2,0.5,2,7.7,7.7,10,0.42,217,55
92534,15-Jun-15,923,2015,25,638,1,408,3,4836.14,8830.3,4836.09,8829.75,48.602333,-88.505,48.6015,-88.495833,17.8,19.2,0.5,2,15.1,15.1,10,0.42,217,2
92534,15-Jun-15,923,2015,25,638,1,408,3,4836.14,8830.3,4836.09,8829.75,48.602333,-88.505,48.6015,-88.495833,17.8,19.2,0.5,2,15.1,15.1,10,0.42,511,1
92535,15-Jun-15,923,2015,25,639,1,408,3,4836.14,8830.3,4836.09,8829.75,48.602333,-88.505,48.6015,-88.495833,17.8,19.2,0.5,2,15.1,15.1,10,0.42,0,0
92537,15-Jun-15,1043,2015,25,640,1,407,3,4833.57,8834.55,4833.69,8835.06,48.5595,-88.575833,48.5615,-88.584333,28.6,22.1,0.5,2,13.2,13.2,10,0.4,0,0
92538,15-Jun-15,1043,2015,25,641,1,407,3,4833.57,8834.55,4833.69,8835.06,48.5595,-88.575833,48.5615,-88.584333,28.6,22.1,0.5,2,13.2,13.2,10,0.4,0,0
92539,15-Jun-15,1211,2015,25,642,1,406,3,4829.46,8837.41,4829.58,8836.91,48.491,-88.6235,48.493,-88.615167,32.7,30.7,0.5,2,12.6,12.6,10,0.45,217,3
92540,15-Jun-15,1211,2015,25,643,1,406,3,4829.46,8837.41,4829.58,8836.91,48.491,-88.6235,48.493,-88.615167,32.7,30.7,0.5,2,12.6,12.6,10,0.45,0,0
92543,15-Jun-15,1353,2015,25,644,1,405,3,4824.46,8840.91,4824.58,8841.47,48.407667,-88.681833,48.409667,-88.691167,57,31,0.5,2,9.2,9.2,10,0.42,0,0
92544,15-Jun-15,1353,2015,25,645,1,405,3,4824.46,8840.91,4824.58,8841.47,48.407667,-88.681833,48.409667,-88.691167,57,31,0.5,2,9.2,9.2,10,0.42,0,0
92546,16-Jun-15,1206,2015,25,646,1,401,3,4830.27,8855.67,4830.57,8856.05,48.5045,-88.927833,48.5095,-88.934167,44.3,44.6,0.5,2,9.9,9.9,10,0.42,217,14
92547,16-Jun-15,1206,2015,25,647,1,401,3,4830.27,8855.67,4830.57,8856.05,48.5045,-88.927833,48.5095,-88.934167,44.3,44.6,0.5,2,9.9,9.9,10,0.42,217,23
92549,16-Jun-15,1415,2015,25,648,1,402,3,4822.09,8852.56,4822.3,8853.04,48.368167,-88.876,48.371667,-88.884,17.6,28.6,0.5,2,13.2,13.2,10,0.42,217,254
92550,16-Jun-15,1415,2015,25,649,1,402,3,4822.09,8852.56,4822.3,8853.04,48.368167,-88.876,48.371667,-88.884,17.6,28.6,0.5,2,13.2,13.2,10,0.42,217,293
92552,16-Jun-15,1546,2015,25,650,1,404,3,4818.32,8854.54,4818.72,8854.3,48.305333,-88.909,48.312,-88.905,70.2,46.2,0.5,2,6.7,6.7,10,0.49,0,0
92553,16-Jun-15,1546,2015,25,651,1,404,3,4818.32,8854.54,4818.72,8854.3,48.305333,-88.909,48.312,-88.905,70.2,46.2,0.5,2,6.7,6.7,10,0.49,217,5
92555,17-Jun-15,804,2015,25,652,1,403,3,4815.34,8910.66,4815.13,8910.17,48.255667,-89.177667,48.252167,-89.1695,42,26.6,0.5,2,7.9,7.9,10,0.43,217,788
92556,17-Jun-15,804,2015,25,653,1,403,3,4815.34,8910.66,4815.13,8910.17,48.255667,-89.177667,48.252167,-89.1695,42,26.6,0.5,2,7.9,7.9,10,0.43,217,393
92558,17-Jun-15,1044,2015,25,654,1,400,3,4804.83,8925.31,4804.66,8924.82,48.0805,-89.421833,48.077667,-89.413667,22.4,40.4,0.5,2,5.9,5.9,10,0.42,217,44
92559,17-Jun-15,1044,2015,25,655,1,400,3,4804.83,8925.31,4804.66,8924.82,48.0805,-89.421833,48.077667,-89.413667,22.4,40.4,0.5,2,5.9,5.9,10,0.42,217,24
92560,17-Jun-15,1305,2015,25,656,1,191,3,4758.78,8937.73,4758.4,8937.55,47.979667,-89.628833,47.973333,-89.625833,19.6,25.7,0.5,2,6,6,10,0.42,217,34
92561,17-Jun-15,1305,2015,25,657,1,191,3,4758.78,8937.73,4758.4,8937.55,47.979667,-89.628833,47.973333,-89.625833,19.6,25.7,0.5,2,6,6,10,0.42,217,23
92564,17-Jun-15,1530,2015,25,658,1,207,3,4749.75,8957.64,4750.13,8957.58,47.829167,-89.960667,47.8355,-89.959667,67.7,32,0.5,2,3.9,3.9,10,0.42,217,1
92565,17-Jun-15,1530,2015,25,659,1,207,3,4749.75,8957.64,4750.13,8957.56,47.829167,-89.960667,47.8355,-89.959333,67.7,32,0.5,2,3.9,3.9,10,0.42,217,1
92567,17-Jun-15,1750,2015,25,660,1,65,3,4744.91,9018.65,4744.7,9019.09,47.7485,-90.310833,47.745,-90.318167,40.7,62.8,0.5,2,4.5,4.5,10,0.42,217,1
92567,17-Jun-15,1750,2015,25,660,1,65,3,4744.91,9018.65,4744.7,9019.09,47.7485,-90.310833,47.745,-90.318167,40.7,62.8,0.5,2,4.5,4.5,10,0.42,300,1
92568,17-Jun-15,1750,2015,25,661,1,65,3,4744.91,9018.65,4744.7,9019.09,47.7485,-90.310833,47.745,-90.318167,40.7,62.8,0.5,2,4.5,4.5,10,0.42,217,3
92570,24-Jun-15,1129,2015,25,662,2,736,3,4653.04,9033.88,4653.05,9033.34,46.884,-90.564667,46.884167,-90.555667,92.2,90.8,0.5,2,,,10,0.42,217,348
92571,24-Jun-15,1129,2015,25,663,2,736,3,4653.04,9033.88,4653.05,9033.34,46.884,-90.564667,46.884167,-90.555667,92.2,90.8,0.5,2,,,10,0.42,217,224
92572,7-Jul-15,1226,2015,25,664,3,2161,3,4658.75,9114.72,4658.94,9114.24,46.979167,-91.245333,46.982333,-91.237333,135,136,0.5,2,13.8,13.8,10,0.42,0,0
92573,7-Jul-15,1226,2015,25,665,3,2161,3,4658.75,9114.72,4658.94,9114.24,46.979167,-91.245333,46.982333,-91.237333,135,136,0.5,2,13.8,13.8,10,0.42,217,2
92574,7-Jul-15,1618,2015,25,666,3,2133,3,4731.9,9032.97,4732.08,9032.5,47.531667,-90.5495,47.534667,-90.541667,185,183,0.5,2,9.2,9.2,10,0.42,217,43
92575,7-Jul-15,1618,2015,25,667,3,2133,3,4731.9,9032.97,4732.08,9032.5,47.531667,-90.5495,47.534667,-90.541667,185,183,0.5,2,9.2,9.2,10,0.42,217,29
92577,8-Jul-15,705,2015,25,668,3,65,3,4744.47,9020.26,4744.16,9019.88,47.741167,-90.337667,47.736,-90.331333,54.9,71.3,0.5,2,9.7,9.7,10,0.43,217,16
92578,8-Jul-15,705,2015,25,669,3,65,3,4744.47,9020.26,4744.16,9019.88,47.741167,-90.337667,47.736,-90.331333,54.9,71.3,0.5,2,9.7,9.7,10,0.43,217,18
92580,8-Jul-15,919,2015,25,670,3,2124,3,4730.07,8959.73,4729.75,8959.98,47.501167,-89.9955,47.495833,-89.999667,153,153,0.5,2,9.4,9.4,10,0.42,217,12
92581,8-Jul-15,919,2015,25,671,3,2124,3,4730.07,8959.73,4729.75,8959.98,47.501167,-89.9955,47.495833,-89.999667,153,153,0.5,2,9.4,9.4,10,0.42,217,16
92582,8-Jul-15,1210,2015,25,672,3,2147,3,4709.62,8957.81,4709.39,8958.17,47.160333,-89.9635,47.1565,-89.9695,172,172,0.5,2,10.3,10.3,10,0.42,217,9
92583,8-Jul-15,1210,2015,25,673,3,2147,3,4709.62,8957.81,4709.39,8958.17,47.160333,-89.9635,47.1565,-89.9695,172,172,0.5,2,10.3,10.3,10,0.42,217,25
92585,8-Jul-15,1441,2015,25,674,3,2120,3,4704.96,8939.16,4704.65,8939.47,47.082667,-89.652667,47.0775,-89.657833,206,209,0.5,2,8.1,8.1,10,0.43,217,2
92586,8-Jul-15,1441,2015,25,675,3,2120,3,4704.96,8939.16,4704.65,8939.47,47.082667,-89.652667,47.0775,-89.657833,206,209,0.5,2,8.1,8.1,10,0.43,217,5
92588,9-Jul-15,931,2015,25,676,3,2136,3,4713.72,8932.1,4713.52,8932.55,47.228667,-89.535,47.225333,-89.5425,203,205,0.5,2,5.5,5.5,10,0.42,217,66
92589,9-Jul-15,931,2015,25,677,3,2136,3,4713.72,8932.1,4713.52,8932.55,47.228667,-89.535,47.225333,-89.5425,203,205,0.5,2,5.5,5.5,10,0.42,217,43
92590,9-Jul-15,1142,2015,25,678,3,2151,3,4709.23,8917.88,4709.19,8917.35,47.153833,-89.298,47.153167,-89.289167,137,140,0.5,2,10.4,10.4,10,0.42,217,23
92591,9-Jul-15,1142,2015,25,679,3,2151,3,4709.23,8917.88,4709.19,8917.35,47.153833,-89.298,47.153167,-89.289167,137,140,0.5,2,10.4,10.4,10,0.42,217,11
92594,10-Jul-15,939,2015,25,680,3,2115,3,4724.82,8828.24,4725.04,8827.78,47.413667,-88.470667,47.417333,-88.463,203,208,0.5,2,4.5,4.5,10,0.43,217,9
92595,10-Jul-15,939,2015,25,681,3,2115,3,4724.82,8828.24,4725.04,8827.78,47.413667,-88.470667,47.417333,-88.463,203,208,0.5,2,4.5,4.5,10,0.43,217,1
92600,10-Jul-15,1658,2015,25,684,3,2134,3,4802.9,8814.99,4802.95,8815.48,48.048333,-88.249833,48.049167,-88.258,254,256,0.5,2,,3.3,10,0.4,217,3
92601,10-Jul-15,1658,2015,25,685,3,2134,3,4802.9,8814.99,4802.95,8815.48,48.048333,-88.249833,48.049167,-88.258,254,256,0.5,2,,3.3,10,0.4,217,1
92603,11-Jul-15,947,2015,25,686,3,2118,3,4752.45,8804.07,4752.46,8803.54,47.874167,-88.067833,47.874333,-88.059,251,247,0.5,2,3.2,3.2,10,0.4,217,14
92604,11-Jul-15,947,2015,25,687,3,2118,3,4752.45,8804.07,4752.46,8803.54,47.874167,-88.067833,47.874333,-88.059,251,247,0.5,2,3.2,3.2,10,0.4,217,14
92606,11-Jul-15,1445,2015,25,688,3,2138,3,4730.6,8713.67,4730.6,8713.09,47.51,-87.227833,47.51,-87.218167,299,307,0.5,2,3.5,3.5,10,0.4,217,6
92607,12-Jul-15,945,2015,25,689,3,2150,3,4708.45,8723.28,4708.22,8722.9,47.140833,-87.388,47.137,-87.381667,136,134,0.5,2,6.4,6.4,10,0.4,217,6
92608,12-Jul-15,945,2015,25,690,3,2150,3,4708.45,8723.28,4708.22,8722.9,47.140833,-87.388,47.137,-87.381667,136,134,0.5,2,6.4,6.4,10,0.4,217,7
92612,12-Jul-15,1140,2015,25,691,3,2154,3,4704.29,8709.93,4703.88,8709.92,47.0715,-87.1655,47.064667,-87.165333,178,182,0.5,2,4.8,4.8,10,0.42,0,0
92613,12-Jul-15,1140,2015,25,692,3,2154,3,4704.29,8709.93,4703.88,8709.92,47.0715,-87.1655,47.064667,-87.165333,178,182,0.5,2,4.8,4.8,10,0.42,0,0
92614,12-Jul-15,1410,2015,25,693,3,2152,3,4648.63,8701.91,4648.31,8701.71,46.8105,-87.031833,46.805167,-87.0285,147,146,0.5,2,3.9,3.9,10,0.4,0,0
92615,12-Jul-15,1410,2015,25,694,3,2152,3,4648.63,8701.91,4648.31,8701.71,46.8105,-87.031833,46.805167,-87.0285,147,146,0.5,2,3.9,3.9,10,0.4,0,0
92616,13-Jul-15,918,2015,25,695,3,2116,3,4645.05,8631.88,4644.97,8632.34,46.750833,-86.531333,46.7495,-86.539,179,174,0.5,2,4.3,4.3,10,0.4,217,15
92617,13-Jul-15,918,2015,25,696,3,2116,3,4645.05,8631.88,4644.97,8632.34,46.750833,-86.531333,46.7495,-86.539,179,174,0.5,2,4.3,4.3,10,0.4,217,8
92619,13-Jul-15,1327,2015,25,697,3,2125,3,4706.18,8558.3,4705.85,8558.09,47.103,-85.971667,47.0975,-85.968167,187,192,0.5,2,3.2,3.2,10,0.4,217,8
92620,13-Jul-15,1327,2015,25,698,3,2125,3,4706.18,8558.3,4705.85,8558.09,47.103,-85.971667,47.0975,-85.968167,187,192,0.5,2,3.2,3.2,10,0.4,217,6
92622,14-Jul-15,930,2015,25,699,3,2148,3,4654.16,8531.94,4653.74,8531.91,46.902667,-85.532333,46.895667,-85.531833,158,157,0.5,2,3.5,3.5,10,0.49,217,60
92623,14-Jul-15,930,2015,25,700,3,2148,3,4654.16,8531.94,4653.74,8531.91,46.902667,-85.532333,46.895667,-85.531833,158,157,0.5,2,3.5,3.5,10,0.49,217,42
92624,14-Jul-15,1138,2015,25,701,3,2039,3,4653.74,8525.03,4653.45,8525.23,46.895667,-85.417167,46.890833,-85.4205,36.3,33,0.5,2,4.6,4.6,10,0.43,217,4
92625,14-Jul-15,1138,2015,25,702,3,2039,3,4653.74,8525.03,4653.45,8525.23,46.895667,-85.417167,46.890833,-85.4205,36.3,33,0.5,2,4.6,4.6,10,0.43,217,2
92631,16-Jul-15,1625,2015,25,705,3,2121,3,4727.36,8515.94,4727.71,8515.81,47.456,-85.265667,47.461833,-85.2635,281,293,0.5,2,2.9,2.9,10,0.43,217,1
92632,16-Jul-15,1625,2015,25,706,3,2121,3,4727.36,8515.94,4727.71,8515.81,47.456,-85.265667,47.461833,-85.2635,281,293,0.5,2,2.9,2.9,10,0.43,217,1
92635,17-Jul-15,727,2015,25,707,3,2059,3,4742.22,8557.96,4742.07,8557.4,47.703667,-85.966,47.701167,-85.956667,105,109,0.5,2,3.7,3.7,10,0.42,217,32
92636,17-Jul-15,727,2015,25,708,3,2059,3,4742.22,8557.96,4742.07,8557.4,47.703667,-85.966,47.701167,-85.956667,105,109,0.5,2,3.7,3.7,10,0.42,217,34
92637,17-Jul-15,1025,2015,25,709,3,2153,3,4724.51,8539.92,4724.89,8539.98,47.4085,-85.665333,47.414833,-85.666333,149,151,0.5,2,3.1,3.1,10,0.42,217,79
92638,17-Jul-15,1025,2015,25,710,3,2153,3,4724.51,8539.92,4724.89,8539.98,47.4085,-85.665333,47.414833,-85.666333,149,151,0.5,2,3.1,3.1,10,0.42,217,60
92640,17-Jul-15,1241,2015,25,711,3,2129,3,4738.82,8533.63,4739.21,8533.46,47.647,-85.5605,47.6535,-85.557667,193,201,0.5,2,3.1,3.1,10,0.42,217,29
92641,17-Jul-15,1241,2015,25,712,3,2129,3,4738.82,8533.63,4739.21,8533.46,47.647,-85.5605,47.6535,-85.557667,193,201,0.5,2,3.1,3.1,10,0.42,217,28
92643,18-Jul-15,846,2015,25,713,3,2145,3,4738.22,8606.29,4737.94,8606.73,47.637,-86.104833,47.632333,-86.112167,149,141,0.5,2,3.6,3.6,10,0.4,0,0
92644,18-Jul-15,846,2015,25,714,3,2145,3,4738.22,8606.29,4737.94,8606.73,47.637,-86.104833,47.632333,-86.112167,149,141,0.5,2,3.6,3.6,10,0.4,217,3
92646,18-Jul-15,1010,2015,25,715,3,2165,3,4735.97,8613.49,4735.58,8613.5,47.5995,-86.224833,47.593,-86.225,130,132,0.5,2,3.7,3.7,10,0.43,0,0
92647,18-Jul-15,1010,2015,25,716,3,2165,3,4735.97,8613.49,4735.58,8613.5,47.5995,-86.224833,47.593,-86.225,130,132,0.5,2,3.7,3.7,10,0.43,0,0
92649,18-Jul-15,1248,2015,25,717,3,2126,3,4723.81,8628.15,4724.15,8628.25,47.396833,-86.469167,47.4025,-86.470833,312,318,0.5,2,3.4,3.4,10,0.4,217,5
92650,18-Jul-15,1248,2015,25,718,3,2126,3,4723.81,8628.15,4724.15,8628.25,47.396833,-86.469167,47.4025,-86.470833,312,318,0.5,2,3.4,3.4,10,0.4,217,1
92652,19-Jul-15,1106,2015,25,719,3,2119,3,4749.27,8641.76,4749.64,8641.9,47.821167,-86.696,47.827333,-86.698333,270,270,0.5,2,3.4,3.4,10,0.42,217,1
92653,19-Jul-15,1106,2015,25,720,3,2119,3,4749.27,8641.76,4749.64,8641.9,47.821167,-86.696,47.827333,-86.698333,270,270,0.5,2,3.4,3.4,10,0.42,0,0
92655,19-Jul-15,1322,2015,25,721,3,2135,3,4801.38,8638.18,4801.38,8637.52,48.023,-86.636333,48.023,-86.625333,142,145,0.5,2,3.3,3.3,10,0.43,0,0
92656,19-Jul-15,1322,2015,25,722,3,2135,3,4801.38,8638.18,4801.38,8637.52,48.023,-86.636333,48.023,-86.625333,142,145,0.5,2,3.3,3.3,10,0.43,0,0
92660,20-Jul-15,1031,2015,25,723,3,2139,3,4821.25,8658.89,4821.48,8658.39,48.354167,-86.9815,48.358,-86.973167,187,193,0.5,2,3.9,3.9,10,0.43,217,2
92661,20-Jul-15,1031,2015,25,724,3,2139,3,4821.25,8658.89,4821.48,8658.39,48.354167,-86.9815,48.358,-86.973167,187,193,0.5,2,3.9,3.9,10,0.43,217,1
92662,20-Jul-15,1355,2015,25,725,3,753,3,4842.71,8717.49,4842.95,8717.96,48.711833,-87.2915,48.715833,-87.299333,163,166,0.5,2,5.1,5.1,10,0.43,217,2
92663,20-Jul-15,1355,2015,25,726,3,753,3,4842.71,8717.49,4842.95,8717.96,48.711833,-87.2915,48.715833,-87.299333,163,166,0.5,2,5.1,5.1,10,0.43,217,1
92664,21-Jul-15,903,2015,25,727,3,2155,3,4833.77,8745.54,4833.49,8745.93,48.562833,-87.759,48.558167,-87.7655,152,149,0.5,2,4.1,4.1,10,0.43,217,10
92665,21-Jul-15,903,2015,25,728,3,2155,3,4833.77,8745.54,4833.49,8745.93,48.562833,-87.759,48.558167,-87.7655,152,149,0.5,2,4.1,4.1,10,0.43,217,4
92667,21-Jul-15,1135,2015,25,729,3,2127,3,4817.66,8739.55,4817.29,8739.66,48.294333,-87.659167,48.288167,-87.661,230,236,0.5,2,3.4,3.4,10,0.42,0,0
92668,21-Jul-15,1135,2015,25,730,3,2127,3,4817.66,8739.55,4817.29,8739.66,48.294333,-87.659167,48.288167,-87.661,230,236,0.5,2,2.3,3.4,10,0.42,0,0
92671,22-Jul-15,944,2015,25,731,3,2140,3,4806.74,8845.74,4806.96,8845.21,48.112333,-88.762333,48.116,-88.7535,149,156,0.5,2,12.4,12.4,10,0.42,217,48
92672,22-Jul-15,944,2015,25,732,3,2140,3,4806.74,8845.74,4806.96,8845.21,48.112333,-88.762333,48.116,-88.7535,149,156,0.5,2,12.4,12.4,10,0.42,217,132
92673,22-Jul-15,1653,2015,25,733,3,65,3,4744.87,9019.07,4744.59,9019.51,47.747833,-90.317833,47.743167,-90.325167,37,23,0.5,2,8.2,8.2,10,0.4,0,0
92674,22-Jul-15,1653,2015,25,734,3,65,3,4744.87,9019.07,4744.59,9019.51,47.747833,-90.317833,47.743167,-90.325167,37,24,0.5,2,8.2,8.2,10,0.4,0,0
92675,30-Jul-15,1154,2015,25,735,4,301,3,4643.44,9050.82,4643.78,9050.91,46.724,-90.847,46.729667,-90.8485,20.6,19.9,0.5,2,19,19,10,0.42,217,2
92676,30-Jul-15,1154,2015,25,736,4,301,3,4643.44,9050.82,4643.78,9050.91,46.724,-90.847,46.729667,-90.8485,20.6,19.9,0.5,2,19,19,10,0.42,217,2
92677,31-Jul-15,919,2015,25,737,5,736,3,4652.34,9033.74,4652.32,9033.19,46.872333,-90.562333,46.872,-90.553167,76.2,77.1,0.5,2,17.3,17.3,10,0.43,217,7
92677,31-Jul-15,919,2015,25,737,5,736,3,4652.34,9033.74,4652.32,9033.19,46.872333,-90.562333,46.872,-90.553167,76.2,77.1,0.5,2,17.3,17.3,10,0.43,129,1
92678,31-Jul-15,919,2015,25,738,5,736,3,4652.34,9033.74,4652.32,9033.19,46.872333,-90.562333,46.872,-90.553167,76.2,77.1,0.5,2,17.3,17.3,10,0.43,217,5
92679,31-Jul-15,1146,2015,25,739,5,736,3,4653.07,9031.77,4652.55,9031.57,46.8845,-90.5295,46.875833,-90.526167,103,78,0.5,2,,,10,0.5,217,3
92680,31-Jul-15,1146,2015,25,740,5,736,3,4653.07,9031.77,4652.55,9031.57,46.8845,-90.5295,46.875833,-90.526167,103,78,0.5,2,,,10,0.5,217,3
92680,31-Jul-15,1146,2015,25,740,5,736,3,4653.07,9031.77,4652.55,9031.57,46.8845,-90.5295,46.875833,-90.526167,103,78,0.5,2,,,10,0.5,131,1
94462,4-May-16,1046,2016,25,500,2,468,3,4644.74,9045.18,4644.45,9045.54,46.745667,-90.753,46.740833,-90.759,32.3,34.3,0.5,2,4.7,4.7,10,0.42,217,474
94463,4-May-16,1046,2016,25,501,2,468,3,4644.74,9045.18,4644.45,9045.54,46.745667,-90.753,46.740833,-90.759,32.3,34.3,0.5,2,4.7,4.7,10,0.42,217,437
94464,4-May-16,1126,2016,25,502,1,468,3,4645.52,9048.74,4645.24,9049.16,46.758667,-90.812333,46.754,-90.819333,28.4,34.6,0.5,2,4.5,4.5,10,0.42,217,229
94465,4-May-16,1126,2016,25,503,1,468,3,4645.52,9048.74,4645.24,9049.16,46.758667,-90.812333,46.754,-90.819333,28.4,34.6,0.5,2,4.5,4.5,10,0.42,217,152
94466,12-May-16,1306,2016,25,504,1,736,3,4655.48,9030.15,4655.16,9030.35,46.924667,-90.5025,46.919333,-90.505833,106,117,0.5,2,4.6,4.6,10,0.42,217,65
94467,12-May-16,1306,2016,25,505,1,736,3,4655.48,9030.15,4655.16,9030.35,46.924667,-90.5025,46.919333,-90.505833,106,117,0.5,2,4.6,4.6,10,0.42,217,60
94468,16-May-16,913,2016,25,506,2,71,3,4656.45,9046.71,4656.35,9047.2,46.940833,-90.7785,46.939167,-90.786667,36.3,35.4,0.5,2,5.9,5.9,10,0.42,217,502
94469,16-May-16,913,2016,25,507,2,71,3,4656.45,9046.71,4656.35,9047.2,46.940833,-90.7785,46.939167,-90.786667,36.3,35.4,0.5,2,5.9,5.9,10,0.42,217,401
94470,16-May-16,1039,2016,25,508,2,75,3,4600.02,9043.47,4600.09,9044,46.000333,-90.7245,46.0015,-90.733333,45.9,41.2,0.5,2,5.2,5.2,10,0.42,217,65
94471,16-May-16,1039,2016,25,509,2,75,3,4600.02,9043.47,4600.09,9044,46.000333,-90.7245,46.0015,-90.733333,45.9,41.2,0.5,2,5.2,5.2,10,0.42,217,75
94472,16-May-16,1237,2016,25,510,2,86,3,4650.1,9043.2,4650.24,9043.67,46.835,-90.72,46.837333,-90.727833,54.9,46.1,0.5,2,6.9,6.9,10,0.42,109,77
94473,16-May-16,1237,2016,25,511,2,86,3,4650.1,9043.2,4650.24,9043.67,46.835,-90.72,46.837333,-90.727833,54.9,46.1,0.5,2,6.9,6.9,10,0.42,217,56
94474,17-May-16,928,2016,25,512,2,24,3,4650.62,9027.89,4650.93,9028.17,46.843667,-90.464833,46.848833,-90.4695,63.7,35.9,0.5,2,4.6,4.6,10,0.42,109,16
94475,17-May-16,928,2016,25,513,2,24,3,4650.62,9027.89,4650.93,9028.17,46.843667,-90.464833,46.848833,-90.4695,63.7,35.9,0.5,2,4.6,4.6,10,0.42,217,19
