OP_ID,YEAR,SERIAL,SPECIES,LENGTH
94901,2016,668,217,18
94901,2016,668,217,18
94901,2016,668,217,18
94901,2016,668,217,15
94901,2016,668,217,15
94901,2016,668,217,19
94901,2016,668,217,17
94901,2016,668,217,16
94901,2016,668,217,17
94901,2016,668,217,17
94901,2016,668,217,16
94901,2016,668,217,20
94901,2016,668,217,17
94901,2016,668,217,20
94901,2016,668,217,16
94901,2016,668,217,17
94901,2016,668,217,17
94901,2016,668,217,17
94901,2016,668,217,18
94901,2016,668,217,17
94901,2016,668,217,19
94901,2016,668,217,17
94901,2016,668,217,18
94901,2016,668,217,19
94901,2016,668,217,15
94901,2016,668,217,16
94901,2016,668,217,20
94901,2016,668,217,18
94901,2016,668,217,15
94901,2016,668,217,16
94901,2016,668,217,24
94901,2016,668,217,21
94901,2016,668,217,19
94901,2016,668,217,17
94901,2016,668,217,17
94901,2016,668,217,19
94901,2016,668,217,16
94901,2016,668,217,18
94901,2016,668,217,19
94902,2016,669,217,15
94902,2016,669,217,15
94902,2016,669,217,17
94902,2016,669,217,16
94902,2016,669,217,17
94902,2016,669,217,17
94902,2016,669,217,17
94902,2016,669,217,17
94902,2016,669,217,22
94902,2016,669,217,18
94902,2016,669,217,17
94902,2016,669,217,15
94902,2016,669,217,20
94902,2016,669,217,17
94902,2016,669,217,19
94902,2016,669,217,15
94902,2016,669,217,17
94902,2016,669,217,17
94902,2016,669,217,16
94902,2016,669,217,16
94902,2016,669,217,18
94902,2016,669,217,18
94902,2016,669,217,16
94902,2016,669,217,16
94902,2016,669,217,16
94902,2016,669,217,16
94902,2016,669,217,23
94902,2016,669,217,16
94902,2016,669,217,19
94902,2016,669,217,16
94902,2016,669,217,20
94902,2016,669,217,15
94902,2016,669,217,17
94902,2016,669,217,18
94902,2016,669,217,16
94902,2016,669,217,15
94902,2016,669,217,16
94902,2016,669,217,15
94902,2016,669,217,16
94902,2016,669,217,16
94902,2016,669,217,18
94902,2016,669,217,18
94902,2016,669,217,13
94902,2016,669,217,15
94902,2016,669,217,14
94902,2016,669,217,17
94902,2016,669,217,18
94902,2016,669,217,15
94904,2016,670,217,21
94904,2016,670,217,18
94904,2016,670,217,18
94904,2016,670,217,19
94904,2016,670,217,21
94904,2016,670,217,20
94904,2016,670,217,17
94904,2016,670,217,18
94904,2016,670,217,20
94904,2016,670,217,17
94904,2016,670,217,21
94904,2016,670,217,18
94904,2016,670,217,18
94904,2016,670,217,20
94904,2016,670,217,20
94904,2016,670,217,18
94904,2016,670,217,16
94904,2016,670,217,17
94904,2016,670,217,18
94904,2016,670,217,17
94904,2016,670,217,18
94904,2016,670,217,17
94904,2016,670,217,19
94904,2016,670,217,20
94904,2016,670,217,19
94904,2016,670,217,19
94904,2016,670,217,18
94904,2016,670,217,19
94904,2016,670,217,16
94904,2016,670,217,18
94904,2016,670,217,17
94904,2016,670,217,17
94904,2016,670,217,17
94904,2016,670,217,14
94904,2016,670,217,20
94904,2016,670,217,16
94904,2016,670,217,18
94904,2016,670,217,18
94904,2016,670,217,18
94905,2016,671,217,15
94905,2016,671,217,20
94905,2016,671,217,16
94905,2016,671,217,18
94905,2016,671,217,17
94905,2016,671,217,20
94905,2016,671,217,18
94905,2016,671,217,20
94905,2016,671,217,18
94905,2016,671,217,22
94905,2016,671,217,18
94905,2016,671,217,20
94905,2016,671,217,20
94905,2016,671,217,20
94905,2016,671,217,21
94905,2016,671,217,15
94906,2016,672,217,15
94906,2016,672,217,13
94906,2016,672,217,14
94906,2016,672,217,14
94906,2016,672,217,15
94906,2016,672,217,15
94906,2016,672,217,14
94906,2016,672,217,18
94906,2016,672,217,12
94906,2016,672,217,15
94906,2016,672,217,16
94906,2016,672,217,14
94906,2016,672,217,17
94906,2016,672,217,13
94906,2016,672,217,13
94906,2016,672,217,16
94906,2016,672,217,17
94906,2016,672,217,13
94906,2016,672,217,14
94906,2016,672,217,17
94906,2016,672,217,15
94906,2016,672,217,15
94906,2016,672,217,17
94906,2016,672,217,15
94906,2016,672,217,18
94906,2016,672,217,13
94906,2016,672,217,15
94906,2016,672,217,17
94906,2016,672,217,16
94906,2016,672,217,17
94906,2016,672,217,14
94906,2016,672,217,17
94906,2016,672,217,15
94906,2016,672,217,13
94906,2016,672,217,14
94906,2016,672,217,17
94906,2016,672,217,14
94906,2016,672,217,16
94906,2016,672,217,15
94906,2016,672,217,15
94906,2016,672,217,15
94906,2016,672,217,17
94906,2016,672,217,17
94906,2016,672,217,15
94906,2016,672,217,13
94906,2016,672,217,15
94906,2016,672,217,14
94906,2016,672,217,14
94906,2016,672,217,15
94906,2016,672,217,13
94907,2016,673,217,13
94907,2016,673,217,13
94907,2016,673,217,13
94907,2016,673,217,14
94907,2016,673,217,14
94907,2016,673,217,12
94907,2016,673,217,14
94907,2016,673,217,15
94907,2016,673,217,15
94907,2016,673,217,19
94907,2016,673,217,16
94907,2016,673,217,14
94907,2016,673,217,17
94907,2016,673,217,15
94907,2016,673,217,12
94907,2016,673,217,15
94907,2016,673,217,15
94907,2016,673,217,20
94907,2016,673,217,16
94907,2016,673,217,16
94907,2016,673,217,16
94907,2016,673,217,15
94907,2016,673,217,15
94907,2016,673,217,15
94907,2016,673,217,13
94907,2016,673,217,15
94907,2016,673,217,13
94907,2016,673,217,13
94907,2016,673,217,14
94907,2016,673,217,17
94907,2016,673,217,13
94907,2016,673,217,14
94907,2016,673,217,16
94907,2016,673,217,12
94907,2016,673,217,15
94907,2016,673,217,14
94907,2016,673,217,16
94907,2016,673,217,15
94907,2016,673,217,12
94907,2016,673,217,15
94907,2016,673,217,15
94907,2016,673,217,16
94907,2016,673,217,14
94907,2016,673,217,13
94907,2016,673,217,14
94907,2016,673,217,14
94907,2016,673,217,15
94907,2016,673,217,15
94907,2016,673,217,14
94907,2016,673,217,14
94909,2016,674,217,17
94909,2016,674,217,15
94910,2016,675,217,16
94910,2016,675,217,17
94910,2016,675,217,16
94910,2016,675,217,13
94910,2016,675,217,16
94914,2016,678,217,22
94914,2016,678,217,22
94914,2016,678,217,17
94914,2016,678,217,22
94914,2016,678,217,12
94914,2016,678,217,14
94914,2016,678,217,14
94914,2016,678,217,15
94914,2016,678,217,16
94914,2016,678,217,18
94914,2016,678,217,15
94914,2016,678,217,14
94914,2016,678,217,14
94914,2016,678,217,16
94914,2016,678,217,16
94914,2016,678,217,20
94914,2016,678,217,23
94914,2016,678,217,24
94914,2016,678,217,16
94914,2016,678,217,22
94914,2016,678,217,18
94914,2016,678,217,13
94914,2016,678,217,22
94914,2016,678,217,19
94914,2016,678,217,17
94914,2016,678,217,16
94914,2016,678,217,19
94915,2016,679,217,23
94915,2016,679,217,22
94915,2016,679,217,26
94915,2016,679,217,15
94915,2016,679,217,22
94915,2016,679,217,23
94915,2016,679,217,14
94915,2016,679,217,15
94915,2016,679,217,14
94915,2016,679,217,24
94915,2016,679,217,23
94915,2016,679,217,24
94915,2016,679,217,23
94915,2016,679,217,22
94915,2016,679,217,22
94915,2016,679,217,22
94915,2016,679,217,21
94915,2016,679,217,23
94915,2016,679,217,22
94915,2016,679,217,24
94917,2016,680,217,20
94917,2016,680,217,15
94917,2016,680,217,15
94917,2016,680,217,21
94917,2016,680,217,18
94917,2016,680,217,17
94917,2016,680,217,20
94917,2016,680,217,21
94917,2016,680,217,16
94917,2016,680,217,21
94917,2016,680,217,18
94917,2016,680,217,16
94917,2016,680,217,20
94917,2016,680,217,16
94917,2016,680,217,16
94917,2016,680,217,16
94917,2016,680,217,25
94917,2016,680,217,20
94917,2016,680,217,21
94917,2016,680,217,24
94917,2016,680,217,19
94917,2016,680,217,20
94917,2016,680,217,19
94917,2016,680,217,20
94917,2016,680,217,21
94917,2016,680,217,18
94917,2016,680,217,17
94917,2016,680,217,18
94917,2016,680,217,23
94917,2016,680,217,21
94917,2016,680,217,16
94917,2016,680,217,22
94917,2016,680,217,19
94917,2016,680,217,19
94917,2016,680,217,19
94917,2016,680,217,19
94917,2016,680,217,20
94917,2016,680,217,19
94917,2016,680,217,22
94917,2016,680,217,17
94917,2016,680,217,25
94917,2016,680,217,18
94917,2016,680,217,16
94917,2016,680,217,19
94917,2016,680,217,20
94917,2016,680,217,21
94917,2016,680,217,19
94917,2016,680,217,20
94917,2016,680,217,21
94917,2016,680,217,19
94918,2016,681,217,22
94918,2016,681,217,19
94918,2016,681,217,16
94918,2016,681,217,19
94918,2016,681,217,15
94918,2016,681,217,19
94918,2016,681,217,20
94918,2016,681,217,17
94918,2016,681,217,18
94918,2016,681,217,18
94918,2016,681,217,18
94918,2016,681,217,19
94918,2016,681,217,18
94918,2016,681,217,17
94918,2016,681,217,20
94918,2016,681,217,21
94918,2016,681,217,17
94918,2016,681,217,20
94918,2016,681,217,19
94918,2016,681,217,22
94918,2016,681,217,21
94918,2016,681,217,21
94918,2016,681,217,18
94918,2016,681,217,20
94918,2016,681,217,23
94918,2016,681,217,18
94918,2016,681,217,17
94918,2016,681,217,17
94918,2016,681,217,17
94918,2016,681,217,15
94918,2016,681,217,16
94918,2016,681,217,20
94918,2016,681,217,18
94918,2016,681,217,18
94918,2016,681,217,20
94918,2016,681,217,18
94918,2016,681,217,15
94918,2016,681,217,17
94918,2016,681,217,17
94918,2016,681,217,20
94918,2016,681,217,19
94918,2016,681,217,21
94918,2016,681,217,21
94918,2016,681,217,18
94918,2016,681,217,18
94918,2016,681,217,18
94918,2016,681,217,16
94918,2016,681,217,19
94918,2016,681,217,21
94918,2016,681,217,16
94920,2016,682,217,19
94920,2016,682,217,19
94920,2016,682,217,16
94920,2016,682,217,19
94920,2016,682,217,17
94920,2016,682,217,18
94920,2016,682,217,18
94920,2016,682,217,18
94920,2016,682,217,18
94920,2016,682,217,15
94920,2016,682,217,17
94920,2016,682,217,16
94920,2016,682,217,17
94920,2016,682,217,19
94920,2016,682,217,18
94920,2016,682,217,17
94920,2016,682,217,18
94920,2016,682,217,18
94920,2016,682,217,18
94920,2016,682,217,18
94921,2016,683,217,14
94921,2016,683,217,16
94921,2016,683,217,17
94921,2016,683,217,17
94921,2016,683,217,16
94921,2016,683,217,15
94923,2016,684,217,15
94923,2016,684,217,17
94923,2016,684,217,16
94923,2016,684,217,18
94923,2016,684,217,14
94923,2016,684,217,18
94923,2016,684,217,17
94923,2016,684,217,15
94923,2016,684,217,16
94923,2016,684,217,16
94923,2016,684,217,13
94923,2016,684,217,16
94923,2016,684,217,15
94923,2016,684,217,20
94923,2016,684,217,15
94923,2016,684,217,17
94923,2016,684,217,15
94923,2016,684,217,16
94923,2016,684,217,17
94923,2016,684,217,15
94923,2016,684,217,16
94923,2016,684,217,15
94923,2016,684,217,15
94923,2016,684,217,16
94923,2016,684,217,15
94923,2016,684,217,14
94923,2016,684,217,16
94923,2016,684,217,14
94923,2016,684,217,15
94923,2016,684,217,15
94923,2016,684,217,16
94923,2016,684,217,17
94923,2016,684,217,17
94923,2016,684,217,15
94923,2016,684,217,16
94923,2016,684,217,15
94923,2016,684,217,15
94923,2016,684,217,16
94923,2016,684,217,18
94923,2016,684,217,15
94923,2016,684,217,15
94923,2016,684,217,16
94923,2016,684,217,17
94923,2016,684,217,17
94923,2016,684,217,16
94923,2016,684,217,15
94923,2016,684,217,14
94923,2016,684,217,18
94923,2016,684,217,18
94923,2016,684,217,18
94924,2016,685,217,19
94924,2016,685,217,14
94924,2016,685,217,17
94924,2016,685,217,16
94924,2016,685,217,15
94924,2016,685,217,14
94924,2016,685,217,21
94924,2016,685,217,17
94924,2016,685,217,17
94924,2016,685,217,16
94924,2016,685,217,16
94924,2016,685,217,17
94924,2016,685,217,16
94924,2016,685,217,16
94924,2016,685,217,15
94924,2016,685,217,14
94924,2016,685,217,18
94924,2016,685,217,14
94924,2016,685,217,14
94924,2016,685,217,21
94924,2016,685,217,16
94924,2016,685,217,17
94924,2016,685,217,16
94924,2016,685,217,17
94924,2016,685,217,19
94924,2016,685,217,16
94924,2016,685,217,14
94924,2016,685,217,16
94924,2016,685,217,16
94924,2016,685,217,16
94924,2016,685,217,16
94924,2016,685,217,15
94924,2016,685,217,15
94924,2016,685,217,18
94924,2016,685,217,18
94924,2016,685,217,16
94924,2016,685,217,15
94924,2016,685,217,15
94924,2016,685,217,18
94924,2016,685,217,16
94924,2016,685,217,15
94924,2016,685,217,15
94924,2016,685,217,14
94924,2016,685,217,16
94924,2016,685,217,14
94924,2016,685,217,16
94924,2016,685,217,16
94924,2016,685,217,18
94924,2016,685,217,14
94924,2016,685,217,16
94926,2016,686,217,12
94926,2016,686,217,13
94926,2016,686,217,18
94926,2016,686,217,20
94926,2016,686,217,18
94926,2016,686,217,23
94926,2016,686,217,16
94926,2016,686,217,21
94927,2016,687,217,16
94927,2016,687,217,18
94927,2016,687,217,18
94927,2016,687,217,21
94927,2016,687,217,21
94927,2016,687,217,17
94927,2016,687,217,18
94927,2016,687,217,19
94927,2016,687,217,16
94927,2016,687,217,21
94927,2016,687,217,20
94927,2016,687,217,19
94927,2016,687,217,18
94927,2016,687,217,17
94927,2016,687,217,15
94927,2016,687,217,15
94929,2016,688,217,22
94929,2016,688,217,17
94929,2016,688,217,19
94929,2016,688,217,18
94929,2016,688,217,19
94929,2016,688,217,18
94929,2016,688,217,18
94929,2016,688,217,18
94929,2016,688,217,19
94929,2016,688,217,15
94929,2016,688,217,18
94929,2016,688,217,17
94929,2016,688,217,18
94929,2016,688,217,18
94929,2016,688,217,17
94929,2016,688,217,16
94929,2016,688,217,17
94929,2016,688,217,18
94930,2016,689,217,17
94930,2016,689,217,21
94930,2016,689,217,16
94930,2016,689,217,18
94930,2016,689,217,20
94930,2016,689,217,18
94930,2016,689,217,18
94930,2016,689,217,16
94930,2016,689,217,19
94930,2016,689,217,17
94930,2016,689,217,17
94930,2016,689,217,19
94930,2016,689,217,19
94930,2016,689,217,17
94930,2016,689,217,17
94930,2016,689,217,15
94930,2016,689,217,15
94930,2016,689,217,19
94930,2016,689,217,18
94930,2016,689,217,18
94930,2016,689,217,15
94930,2016,689,217,17
94930,2016,689,217,17
94930,2016,689,217,18
94930,2016,689,217,21
94932,2016,690,217,16
94932,2016,690,217,16
94932,2016,690,217,20
94932,2016,690,217,18
94932,2016,690,217,14
94932,2016,690,217,20
94932,2016,690,217,18
94932,2016,690,217,18
94932,2016,690,217,18
94932,2016,690,217,23
94932,2016,690,217,15
94932,2016,690,217,17
94932,2016,690,217,15
94932,2016,690,217,16
94932,2016,690,217,19
94932,2016,690,217,21
94932,2016,690,217,20
94932,2016,690,217,18
94932,2016,690,217,16
94932,2016,690,217,17
94932,2016,690,217,17
94932,2016,690,217,19
94932,2016,690,217,18
94932,2016,690,217,18
94932,2016,690,217,18
94932,2016,690,217,15
94932,2016,690,217,17
94932,2016,690,217,17
94932,2016,690,217,19
94932,2016,690,217,16
94932,2016,690,217,16
94932,2016,690,217,14
94932,2016,690,217,15
94932,2016,690,217,15
94932,2016,690,217,17
94932,2016,690,217,15
94932,2016,690,217,18
94932,2016,690,217,15
94932,2016,690,217,17
94932,2016,690,217,14
94932,2016,690,217,19
94932,2016,690,217,19
94932,2016,690,217,15
94932,2016,690,217,15
94932,2016,690,217,19
94932,2016,690,217,15
94932,2016,690,217,15
94932,2016,690,217,18
94933,2016,691,217,17
94933,2016,691,217,18
94933,2016,691,217,16
94933,2016,691,217,15
94933,2016,691,217,15
94933,2016,691,217,19
94933,2016,691,217,17
94933,2016,691,217,15
94933,2016,691,217,16
94933,2016,691,217,18
94933,2016,691,217,15
94933,2016,691,217,16
94933,2016,691,217,15
94933,2016,691,217,16
94933,2016,691,217,15
94933,2016,691,217,15
94933,2016,691,217,14
94933,2016,691,217,16
94933,2016,691,217,15
94933,2016,691,217,23
94933,2016,691,217,19
94933,2016,691,217,22
94933,2016,691,217,17
94933,2016,691,217,19
94933,2016,691,217,19
94933,2016,691,217,17
94933,2016,691,217,20
94933,2016,691,217,21
94933,2016,691,217,20
94933,2016,691,217,16
94933,2016,691,217,18
94933,2016,691,217,18
94933,2016,691,217,15
94933,2016,691,217,15
94933,2016,691,217,17
94933,2016,691,217,17
94933,2016,691,217,18
94933,2016,691,217,13
94933,2016,691,217,18
94933,2016,691,217,17
94935,2016,692,217,15
94935,2016,692,217,17
94935,2016,692,217,18
94935,2016,692,217,19
94935,2016,692,217,17
94935,2016,692,217,21
94935,2016,692,217,16
94935,2016,692,217,22
94935,2016,692,217,16
94935,2016,692,217,15
94935,2016,692,217,14
94935,2016,692,217,16
94935,2016,692,217,17
94935,2016,692,217,19
94935,2016,692,217,18
94935,2016,692,217,17
94935,2016,692,217,23
94935,2016,692,217,19
94935,2016,692,217,17
94935,2016,692,217,20
94935,2016,692,217,20
94935,2016,692,217,16
94935,2016,692,217,19
94935,2016,692,217,15
94935,2016,692,217,18
94935,2016,692,217,15
94935,2016,692,217,18
94935,2016,692,217,22
94935,2016,692,217,18
94935,2016,692,217,23
94935,2016,692,217,18
94935,2016,692,217,15
94935,2016,692,217,23
94935,2016,692,217,22
94935,2016,692,217,13
94935,2016,692,217,18
94935,2016,692,217,20
94935,2016,692,217,16
94935,2016,692,217,17
94935,2016,692,217,20
94935,2016,692,217,15
94935,2016,692,217,21
94935,2016,692,217,18
94935,2016,692,217,20
94935,2016,692,217,16
94935,2016,692,217,18
94935,2016,692,217,18
94935,2016,692,217,15
94935,2016,692,217,18
94935,2016,692,217,20
94936,2016,693,217,18
94936,2016,693,217,14
94936,2016,693,217,17
94936,2016,693,217,19
94936,2016,693,217,19
94936,2016,693,217,17
94936,2016,693,217,15
94936,2016,693,217,21
94936,2016,693,217,20
94936,2016,693,217,16
94936,2016,693,217,15
94936,2016,693,217,16
94936,2016,693,217,19
94936,2016,693,217,18
94936,2016,693,217,18
94936,2016,693,217,16
94936,2016,693,217,13
94936,2016,693,217,15
94936,2016,693,217,14
94936,2016,693,217,16
94936,2016,693,217,15
94936,2016,693,217,16
94936,2016,693,217,15
94936,2016,693,217,21
94936,2016,693,217,16
94936,2016,693,217,18
94936,2016,693,217,16
94936,2016,693,217,21
94936,2016,693,217,15
94936,2016,693,217,20
94936,2016,693,217,12
94936,2016,693,217,16
94936,2016,693,217,18
94936,2016,693,217,23
94936,2016,693,217,21
94936,2016,693,217,17
94936,2016,693,217,18
94936,2016,693,217,13
94936,2016,693,217,16
94936,2016,693,217,15
94936,2016,693,217,18
94936,2016,693,217,19
94936,2016,693,217,17
94936,2016,693,217,20
94936,2016,693,217,19
94936,2016,693,217,18
94938,2016,694,217,19
94939,2016,695,217,17
94939,2016,695,217,17
94939,2016,695,217,17
94939,2016,695,217,15
94939,2016,695,217,13
94939,2016,695,217,16
94939,2016,695,217,20
94939,2016,695,217,18
94939,2016,695,217,18
94942,2016,696,217,15
94942,2016,696,217,18
94942,2016,696,217,14
94942,2016,696,217,15
94942,2016,696,217,16
94942,2016,696,217,17
94942,2016,696,217,14
94942,2016,696,217,13
94942,2016,696,217,14
94942,2016,696,217,17
94942,2016,696,217,15
94942,2016,696,217,14
94942,2016,696,217,13
94942,2016,696,217,13
94942,2016,696,217,14
94942,2016,696,217,16
94942,2016,696,217,16
94942,2016,696,217,14
94942,2016,696,217,15
94942,2016,696,217,12
94942,2016,696,217,13
94942,2016,696,217,13
94942,2016,696,217,12
94942,2016,696,217,15
94942,2016,696,217,15
94942,2016,696,217,12
94942,2016,696,217,16
94943,2016,697,217,16
94943,2016,697,217,14
94943,2016,697,217,16
94943,2016,697,217,16
94943,2016,697,217,15
94943,2016,697,217,16
94943,2016,697,217,14
94943,2016,697,217,14
94943,2016,697,217,16
94943,2016,697,217,15
94943,2016,697,217,16
94943,2016,697,217,15
94943,2016,697,217,15
94943,2016,697,217,12
94943,2016,697,217,13
94943,2016,697,217,14
94943,2016,697,217,15
94943,2016,697,217,16
94943,2016,697,217,15
94943,2016,697,217,15
94943,2016,697,217,13
94943,2016,697,217,14
94943,2016,697,217,20
94943,2016,697,217,16
94943,2016,697,217,15
94943,2016,697,217,15
94943,2016,697,217,16
94943,2016,697,217,13
94943,2016,697,217,13
94943,2016,697,217,15
94943,2016,697,217,13
94943,2016,697,217,15
94944,2016,698,217,14
94944,2016,698,217,14
94944,2016,698,217,13
94944,2016,698,217,15
94944,2016,698,217,15
94944,2016,698,217,14
94944,2016,698,217,15
94944,2016,698,217,15
94944,2016,698,217,15
94944,2016,698,217,15
94944,2016,698,217,16
94944,2016,698,217,15
94944,2016,698,217,12
94944,2016,698,217,16
94944,2016,698,217,13
94944,2016,698,217,13
94944,2016,698,217,15
94944,2016,698,217,16
94944,2016,698,217,13
94944,2016,698,217,16
94944,2016,698,217,15
94944,2016,698,217,15
94944,2016,698,217,15
94944,2016,698,217,13
94945,2016,699,217,14
94945,2016,699,217,15
94945,2016,699,217,15
94945,2016,699,217,15
94945,2016,699,217,16
94945,2016,699,217,14
94945,2016,699,217,13
94945,2016,699,217,14
94945,2016,699,217,15
94945,2016,699,217,15
94945,2016,699,217,15
94945,2016,699,217,15
94945,2016,699,217,15
94945,2016,699,217,14
94945,2016,699,217,14
94945,2016,699,217,15
94945,2016,699,217,16
94945,2016,699,217,15
94945,2016,699,217,16
94945,2016,699,217,15
94945,2016,699,217,15
94945,2016,699,217,14
94945,2016,699,217,15
94945,2016,699,217,14
94946,2016,700,217,16
94946,2016,700,217,17
94946,2016,700,217,16
94946,2016,700,217,15
94946,2016,700,217,16
94946,2016,700,217,15
94946,2016,700,217,16
94946,2016,700,217,15
94946,2016,700,217,17
94946,2016,700,217,16
94946,2016,700,217,18
94947,2016,701,217,16
94947,2016,701,217,17
94947,2016,701,217,15
94947,2016,701,217,19
94947,2016,701,217,15
94947,2016,701,217,15
94947,2016,701,217,16
94947,2016,701,217,16
94947,2016,701,217,17
94947,2016,701,217,16
94947,2016,701,217,15
94947,2016,701,217,15
94947,2016,701,217,17
94950,2016,702,217,16
94950,2016,702,217,15
94950,2016,702,217,14
94950,2016,702,217,14
94950,2016,702,217,15
94950,2016,702,217,18
94950,2016,702,217,15
94950,2016,702,217,16
94950,2016,702,217,19
94950,2016,702,217,20
94950,2016,702,217,17
94950,2016,702,217,15
94950,2016,702,217,15
94950,2016,702,217,17
94950,2016,702,217,17
94950,2016,702,217,23
94950,2016,702,217,15
94950,2016,702,217,17
94950,2016,702,217,16
94950,2016,702,217,17
94950,2016,702,217,15
94950,2016,702,217,18
94950,2016,702,217,15
94950,2016,702,217,19
94950,2016,702,217,15
94950,2016,702,217,17
94950,2016,702,217,19
94950,2016,702,217,16
94950,2016,702,217,14
94950,2016,702,217,17
94950,2016,702,217,17
94950,2016,702,217,15
94950,2016,702,217,19
94950,2016,702,217,16
94950,2016,702,217,15
94950,2016,702,217,16
94950,2016,702,217,14
94950,2016,702,217,15
94951,2016,703,217,16
94951,2016,703,217,17
94951,2016,703,217,16
94951,2016,703,217,19
94951,2016,703,217,16
94951,2016,703,217,15
94951,2016,703,217,17
94951,2016,703,217,16
94951,2016,703,217,15
94951,2016,703,217,17
94951,2016,703,217,15
94951,2016,703,217,14
94951,2016,703,217,16
94951,2016,703,217,15
94951,2016,703,217,16
94951,2016,703,217,17
94951,2016,703,217,16
94951,2016,703,217,15
94951,2016,703,217,15
94951,2016,703,217,17
94951,2016,703,217,15
94951,2016,703,217,15
94954,2016,704,217,17
94954,2016,704,217,16
94954,2016,704,217,17
94954,2016,704,217,19
94954,2016,704,217,20
94954,2016,704,217,19
94954,2016,704,217,17
94954,2016,704,217,18
94954,2016,704,217,17
94954,2016,704,217,17
94954,2016,704,217,16
94954,2016,704,217,16
94954,2016,704,217,16
94954,2016,704,217,17
94954,2016,704,217,17
94954,2016,704,217,15
94954,2016,704,217,18
94955,2016,705,217,17
94955,2016,705,217,13
94955,2016,705,217,19
94955,2016,705,217,17
94955,2016,705,217,17
94955,2016,705,217,17
94955,2016,705,217,17
94955,2016,705,217,16
94955,2016,705,217,16
94955,2016,705,217,16
94955,2016,705,217,13
94955,2016,705,217,13
94955,2016,705,217,13
94955,2016,705,217,19
94955,2016,705,217,18
94955,2016,705,217,18
94955,2016,705,217,14
94955,2016,705,217,15
94955,2016,705,217,17
94955,2016,705,217,17
94956,2016,706,217,15
94956,2016,706,217,16
94956,2016,706,217,20
94957,2016,707,217,25
94957,2016,707,217,15
94957,2016,707,217,17
94958,2016,708,109,18
94958,2016,708,131,19
94958,2016,708,217,17
94958,2016,708,217,16
94958,2016,708,217,11
94958,2016,708,217,19
94958,2016,708,217,16
94958,2016,708,217,23
94959,2016,709,109,19
94959,2016,709,109,21
94959,2016,709,217,18
94959,2016,709,217,16
94959,2016,709,217,13
94959,2016,709,217,18
94959,2016,709,217,15
94959,2016,709,217,23
94959,2016,709,217,18
94959,2016,709,217,19
94959,2016,709,217,19
94959,2016,709,217,14
94959,2016,709,217,24
94959,2016,709,217,18
94959,2016,709,217,19
94959,2016,709,217,18
94959,2016,709,217,20
94959,2016,709,217,15
94960,2016,710,217,17
94960,2016,710,217,17
94960,2016,710,217,18
94961,2016,711,217,18
94961,2016,711,217,20
94961,2016,711,217,16
94961,2016,711,217,20
94961,2016,711,217,21
94967,2016,712,217,22
94967,2016,712,217,17
94967,2016,712,217,18
94967,2016,712,217,17
94967,2016,712,217,16
94967,2016,712,217,15
94967,2016,712,217,18
94968,2016,713,217,14
94968,2016,713,217,20
94968,2016,713,217,20
94968,2016,713,217,14
94968,2016,713,217,17
94968,2016,713,217,15
94968,2016,713,217,16
94968,2016,713,217,16
94969,2016,714,217,16
94969,2016,714,217,18
94970,2016,715,217,16
94970,2016,715,217,17
94971,2016,716,127,17
94971,2016,716,127,14
94971,2016,716,217,22
94971,2016,716,217,22
94971,2016,716,217,19
94971,2016,716,217,20
94971,2016,716,217,24
94971,2016,716,217,22
94971,2016,716,217,15
94971,2016,716,217,20
94971,2016,716,217,18
94971,2016,716,217,22
94971,2016,716,217,20
94971,2016,716,217,17
94971,2016,716,217,21
94971,2016,716,217,21
94971,2016,716,217,22
94971,2016,716,217,20
94971,2016,716,217,21
94971,2016,716,217,15
94971,2016,716,217,20
94971,2016,716,217,12
94971,2016,716,217,16
94971,2016,716,217,18
94971,2016,716,217,15
94971,2016,716,217,16
94971,2016,716,217,15
94971,2016,716,217,13
94971,2016,716,217,14
94971,2016,716,217,13
94971,2016,716,217,11
94971,2016,716,217,17
94971,2016,716,217,24
94971,2016,716,217,25
94971,2016,716,217,23
94971,2016,716,217,22
94971,2016,716,217,21
94971,2016,716,217,19
94971,2016,716,217,18
94971,2016,716,217,23
94972,2016,717,131,9
94972,2016,717,217,21
94972,2016,717,217,18
94972,2016,717,217,19
94972,2016,717,217,18
94972,2016,717,217,19
94972,2016,717,217,17
94972,2016,717,217,15
94972,2016,717,217,14
94972,2016,717,217,19
94974,2016,718,217,16
94974,2016,718,217,13
94974,2016,718,217,17
94974,2016,718,217,16
94974,2016,718,217,17
94974,2016,718,217,19
94974,2016,718,217,12
94974,2016,718,217,14
94974,2016,718,217,15
94974,2016,718,217,16
94974,2016,718,217,17
94974,2016,718,217,15
94974,2016,718,217,16
94974,2016,718,217,20
94974,2016,718,217,16
94974,2016,718,217,17
94974,2016,718,217,15
94974,2016,718,217,16
94974,2016,718,217,17
94974,2016,718,217,17
94974,2016,718,217,17
94974,2016,718,217,15
94974,2016,718,217,15
94974,2016,718,217,17
94974,2016,718,217,15
94974,2016,718,217,16
94974,2016,718,217,14
94974,2016,718,217,15
94974,2016,718,217,15
94974,2016,718,217,14
94974,2016,718,217,15
94974,2016,718,217,11
94974,2016,718,217,17
94974,2016,718,217,17
94974,2016,718,217,16
94974,2016,718,217,16
94974,2016,718,217,16
94974,2016,718,217,15
94974,2016,718,217,15
94975,2016,719,217,17
94975,2016,719,217,17
94975,2016,719,217,18
94975,2016,719,217,18
94975,2016,719,217,16
