OP_ID,OP_DATE,TIME,TARGET,SERIAL,LOCATION,M_UNIT,STATE,BEG_LATITUDE_DD,BEG_LONGITUDE_DD,END_LATITUDE_DD,END_LONGITUDE_DD,IP_DESIGN,NET_MESH,TOW_TIME,DISTANCE,SPEED,SPEED_UNIT,TYPE_SET,BEG_DEPTH,END_DEPTH,FISHING_DEPTH,FISHING_TEMP,BEG_FLOWMETER,END_FLOWMETER,LIFE_STAGE,SPECIES,N,WEIGHT
92638,17-Jul-15,1025,118,710,2153,ONT10,E  ,47.4085,-85.665333,47.414833,-85.666333,3,500,10,0.42,2.5,1,4,149,151,0.5,3.1,29911,32378,0,217,60,0.3
92640,17-Jul-15,1241,118,711,2129,ONT10,E  ,47.647,-85.5605,47.6535,-85.557667,3,500,10,0.42,2.5,1,4,193,201,0.5,3.1,32378,34861,0,217,29,0.2
92641,17-Jul-15,1241,118,712,2129,ONT10,E  ,47.647,-85.5605,47.6535,-85.557667,3,500,10,0.42,2.5,1,4,193,201,0.5,3.1,32378,34861,0,217,28,0.2
92643,18-Jul-15,846,118,713,2145,ONT10,E  ,47.637,-86.104833,47.632333,-86.112167,3,500,10,0.4,2.4,1,4,149,141,0.5,3.6,34861,37673,6,0,0,
92644,18-Jul-15,846,118,714,2145,ONT10,E  ,47.637,-86.104833,47.632333,-86.112167,3,500,10,0.4,2.4,1,4,149,141,0.5,3.6,34861,37673,0,217,3,0
92646,18-Jul-15,1010,118,715,2165,ONT10,E  ,47.5995,-86.224833,47.593,-86.225,3,500,10,0.43,2.6,1,4,130,132,0.5,3.7,37673,40438,6,0,0,
92647,18-Jul-15,1010,118,716,2165,ONT10,E  ,47.5995,-86.224833,47.593,-86.225,3,500,10,0.43,2.6,1,4,130,132,0.5,3.7,37673,40438,6,0,0,
92649,18-Jul-15,1248,118,717,2126,MI6  ,MI ,47.396833,-86.469167,47.4025,-86.470833,3,500,10,0.4,2.4,1,4,312,318,0.5,3.4,40438,42728,0,217,5,0.1
92650,18-Jul-15,1248,118,718,2126,MI6  ,MI ,47.396833,-86.469167,47.4025,-86.470833,3,500,10,0.4,2.4,1,4,312,318,0.5,3.4,40438,42728,0,217,1,0
92652,19-Jul-15,1106,118,719,2119,ONT8 ,E  ,47.821167,-86.696,47.827333,-86.698333,3,500,10,0.42,2.5,1,4,270,270,0.5,3.4,42728,44809,0,217,1,0
92653,19-Jul-15,1106,118,720,2119,ONT8 ,E  ,47.821167,-86.696,47.827333,-86.698333,3,500,10,0.42,2.5,1,4,270,270,0.5,3.4,42728,44809,6,0,0,
92655,19-Jul-15,1322,118,721,2135,ONT8 ,E  ,48.023,-86.636333,48.023,-86.625333,3,500,10,0.43,2.6,1,4,142,145,0.5,3.3,44809,47244,6,0,0,
92656,19-Jul-15,1322,118,722,2135,ONT8 ,E  ,48.023,-86.636333,48.023,-86.625333,3,500,10,0.43,2.6,1,4,142,145,0.5,3.3,44809,47244,6,0,0,
92660,20-Jul-15,1031,118,723,2139,ONT8 ,W  ,48.354167,-86.9815,48.358,-86.973167,3,500,10,0.43,2.6,1,4,187,193,0.5,3.9,47244,49498,0,217,2,0
92661,20-Jul-15,1031,118,724,2139,ONT8 ,W  ,48.354167,-86.9815,48.358,-86.973167,3,500,10,0.43,2.6,1,4,187,193,0.5,3.9,47244,49498,0,217,1,0
92662,20-Jul-15,1355,118,725,753,ONT4 ,W  ,48.711833,-87.2915,48.715833,-87.299333,3,500,10,0.43,2.6,1,4,163,166,0.5,5.1,49498,52028,0,217,2,0
92663,20-Jul-15,1355,118,726,753,ONT4 ,W  ,48.711833,-87.2915,48.715833,-87.299333,3,500,10,0.43,2.6,1,4,163,166,0.5,5.1,49498,52028,0,217,1,0
92664,21-Jul-15,903,118,727,2155,ONT6 ,W  ,48.562833,-87.759,48.558167,-87.7655,3,500,10,0.43,2.6,1,4,152,149,0.5,4.1,52028,54507,0,217,10,0.1
92665,21-Jul-15,903,118,728,2155,ONT6 ,W  ,48.562833,-87.759,48.558167,-87.7655,3,500,10,0.43,2.6,1,4,152,149,0.5,4.1,52028,54507,0,217,4,0
92667,21-Jul-15,1135,118,729,2127,ONT6 ,W  ,48.294333,-87.659167,48.288167,-87.661,3,500,10,0.42,2.5,1,4,230,236,0.5,3.4,54507,57183,6,0,0,
92668,21-Jul-15,1135,118,730,2127,ONT6 ,W  ,48.294333,-87.659167,48.288167,-87.661,3,500,10,0.42,2.5,1,4,230,236,0.5,3.4,54507,57183,6,0,0,
92671,22-Jul-15,944,118,731,2140,MI1  ,MI ,48.112333,-88.762333,48.116,-88.7535,3,500,10,0.42,2.5,1,4,149,156,0.5,12.4,57183,59729,0,217,48,1.2
92672,22-Jul-15,944,118,732,2140,MI1  ,MI ,48.112333,-88.762333,48.116,-88.7535,3,500,10,0.42,2.5,1,4,149,156,0.5,12.4,57183,59729,0,217,132,3.7
92673,22-Jul-15,1653,,733,65,MN3  ,MN ,47.747833,-90.317833,47.743167,-90.325167,3,500,10,0.4,2.4,1,4,37,23,0.5,8.2,59729,62146,6,0,0,
92674,22-Jul-15,1653,,734,65,MN3  ,MN ,47.747833,-90.317833,47.743167,-90.325167,3,500,10,0.4,2.4,1,4,37,24,0.5,8.2,59729,62146,6,0,0,
92675,30-Jul-15,1154,106,735,301,WI2  ,WI ,46.724,-90.847,46.729667,-90.8485,3,500,10,0.42,2.5,1,4,20.6,19.9,0.5,19,62147,64956,0,217,2,0
92676,30-Jul-15,1154,106,736,301,WI2  ,WI ,46.724,-90.847,46.729667,-90.8485,3,500,10,0.42,2.5,1,4,20.6,19.9,0.5,19,62147,64956,0,217,2,0
92677,31-Jul-15,919,,737,736,WI2  ,WI ,46.872333,-90.562333,46.872,-90.553167,3,500,10,0.43,2.6,1,4,76.2,77.1,0.5,17.3,64936,67748,0,217,7,0.4
92677,31-Jul-15,919,,737,736,WI2  ,WI ,46.872333,-90.562333,46.872,-90.553167,3,500,10,0.43,2.6,1,4,76.2,77.1,0.5,17.3,64936,67748,0,129,1,0.2
92678,31-Jul-15,919,,738,736,WI2  ,WI ,46.872333,-90.562333,46.872,-90.553167,3,500,10,0.43,2.6,1,4,76.2,77.1,0.5,17.3,64936,67748,0,217,5,0.4
92679,31-Jul-15,1146,,739,736,WI2  ,WI ,46.8845,-90.5295,46.875833,-90.526167,3,500,10,0.5,3,1,4,103,78,0.5,,67748,71332,0,217,3,0.3
92680,31-Jul-15,1146,,740,736,WI2  ,WI ,46.8845,-90.5295,46.875833,-90.526167,3,500,10,0.5,3,1,4,103,78,0.5,,67748,71332,0,217,3,0.2
92680,31-Jul-15,1146,,740,736,WI2  ,WI ,46.8845,-90.5295,46.875833,-90.526167,3,500,10,0.5,3,1,4,103,78,0.5,,67748,71332,0,131,1,0
94462,4-May-16,1046,,500,468,WI2  ,WI ,46.745667,-90.753,46.740833,-90.759,3,500,10,0.42,2.5,1,4,32.3,34.3,0.5,4.7,30543,32664,0,217,474,2.2786
94463,4-May-16,1046,,501,468,WI2  ,WI ,46.745667,-90.753,46.740833,-90.759,3,500,10,0.42,2.5,1,4,32.3,34.3,0.5,4.7,30543,32664,0,217,437,2.0239
94464,4-May-16,1126,,502,468,WI2  ,WI ,46.758667,-90.812333,46.754,-90.819333,3,500,10,0.42,2.5,1,4,28.4,34.6,0.5,4.5,32664,34526,0,217,229,1.0462
94465,4-May-16,1126,,503,468,WI2  ,WI ,46.758667,-90.812333,46.754,-90.819333,3,500,10,0.42,2.5,1,4,28.4,34.6,0.5,4.5,32664,34526,0,217,152,0.6389
94466,12-May-16,1306,,504,736,WI2  ,WI ,46.924667,-90.5025,46.919333,-90.505833,3,500,10,0.42,2.5,1,4,106,117,0.5,4.6,34528,36191,0,217,65,0.1542
94467,12-May-16,1306,,505,736,WI2  ,WI ,46.924667,-90.5025,46.919333,-90.505833,3,500,10,0.42,2.5,1,4,106,117,0.5,4.6,34528,36191,0,217,60,0.1178
94468,16-May-16,913,2,506,71,WI2  ,WI ,46.940833,-90.7785,46.939167,-90.786667,3,500,10,0.42,2.5,1,4,36.3,35.4,0.5,5.9,36194,38242,0,217,502,2.3408
94469,16-May-16,913,2,507,71,WI2  ,WI ,46.940833,-90.7785,46.939167,-90.786667,3,500,10,0.42,2.5,1,4,36.3,35.4,0.5,5.9,36194,38242,0,217,401,1.7842
94470,16-May-16,1039,2,508,75,WI2  ,WI ,47.000333,-90.7245,47.0015,-90.733333,3,500,10,0.42,2.5,1,4,45.9,41.2,0.5,5.2,38243,40357,0,217,65,0.1523
94471,16-May-16,1039,2,509,75,WI2  ,WI ,47.000333,-90.7245,47.0015,-90.733333,3,500,10,0.42,2.5,1,4,45.9,41.2,0.5,5.2,38243,40357,0,217,75,0.1311
94472,16-May-16,1237,2,510,86,WI2  ,WI ,46.835,-90.72,46.837333,-90.727833,3,500,10,0.42,2.5,1,4,54.9,46.1,0.5,6.9,40357,42199,0,109,77,0.1218
94473,16-May-16,1237,2,511,86,WI2  ,WI ,46.835,-90.72,46.837333,-90.727833,3,500,10,0.42,2.5,1,4,54.9,46.1,0.5,6.9,40357,42199,0,217,56,0.1991
94474,17-May-16,928,2,512,24,WI2  ,WI ,46.843667,-90.464833,46.848833,-90.4695,3,500,10,0.42,2.5,1,4,63.7,35.9,0.5,4.6,42201,14185,0,109,16,0.0402
94475,17-May-16,928,2,513,24,WI2  ,WI ,46.843667,-90.464833,46.848833,-90.4695,3,500,10,0.42,2.5,1,4,63.7,35.9,0.5,4.6,42201,14185,0,217,19,0.065
94476,17-May-16,1125,2,514,2,WI2  ,WI ,46.915833,-90.562167,46.91,-90.5645,3,500,10,0.42,2.5,1,4,26.5,47,0.5,5.4,14188,16465,0,217,231,0.5089
94477,17-May-16,1125,2,515,2,WI2  ,WI ,46.915833,-90.562167,46.91,-90.5645,3,500,10,0.42,2.5,1,4,26.5,47,0.5,5.4,14188,16465,0,217,197,0.7635
94478,17-May-16,1300,2,516,87,WI2  ,WI ,46.943833,-90.650833,46.937833,-90.647667,3,500,10,0.43,2.6,1,4,60.7,47,0.5,7.3,16465,17549,0,109,65,0.1424
94479,17-May-16,1300,2,517,87,WI2  ,WI ,46.943833,-90.650833,46.937833,-90.647667,3,500,10,0.43,2.6,1,4,60.7,47,0.5,7.3,16465,17549,0,217,40,0.0999
94480,18-May-16,942,2,518,45,WI2  ,WI ,46.979167,-90.551167,46.984333,-90.556,3,500,10,0.42,2.5,1,4,67,46.8,0.5,5.1,17549,29455,0,217,3,0.0083
94481,18-May-16,942,2,519,45,WI2  ,WI ,46.979167,-90.551167,46.984333,-90.556,3,500,10,0.42,2.5,1,4,67,46.8,0.5,5.1,17549,29455,0,217,2,0.0053
94483,18-May-16,1104,2,521,44,WI2  ,WI ,47.033333,-90.498833,47.034667,-90.49,3,500,10,0.42,2.5,1,4,56.3,48.3,0.5,7.3,29455,22525,0,0,0,
94484,18-May-16,1236,2,522,52,WI2  ,WI ,46.970667,-90.4525,46.976,-90.452833,3,500,10,0.42,2.5,1,4,82.5,38.9,0.5,7.4,22536,24466,0,109,64,0.1846
94485,18-May-16,1236,2,523,52,WI2  ,WI ,46.970667,-90.4525,46.976,-90.452833,3,500,10,0.42,2.5,1,4,82.5,38.9,0.5,7.4,22536,24466,0,217,40,0.1404
94486,19-May-16,1015,2,524,2,WI2  ,WI ,46.89,-90.575333,46.895667,-90.573167,3,500,10,0.42,2.5,1,4,94,98.3,0.5,7.7,24468,26674,0,217,605,1.1066
94487,19-May-16,1015,2,525,2,WI2  ,WI ,46.89,-90.575333,46.895667,-90.573167,3,500,10,0.42,2.5,1,4,94,98.3,0.5,7.7,24468,26674,0,217,341,0.9262
94488,23-May-16,1256,2,526,190,MN2  ,MN ,47.619167,-90.7185,47.624,-90.7135,3,500,10,0.42,2.5,1,4,68.9,47.9,0.5,3.3,26674,29076,0,217,37,0.1704
94489,23-May-16,1256,2,527,190,MN2  ,MN ,47.619167,-90.7185,47.624,-90.7135,3,500,10,0.42,2.5,1,4,68.9,47.9,0.5,3.3,26674,29076,0,217,38,0.2881
94490,23-May-16,1458,2,528,208,MN3  ,MN ,47.690167,-90.5245,47.694,-90.5315,3,500,10,0.42,2.5,1,4,100,44.9,0.5,5.2,29076,31047,0,217,9,0.0319
94491,23-May-16,1458,2,529,208,MN3  ,MN ,47.690167,-90.5245,47.694,-90.5315,3,500,10,0.42,2.5,1,4,100,44.9,0.5,5.2,29076,31047,0,217,3,0.0097
94492,23-May-16,1653,2,530,65,MN3  ,MN ,47.744667,-90.309333,47.746,-90.3185,3,500,10,0.42,2.5,1,4,89.3,55,0.5,3.1,31047,32998,0,217,97,0.4848
94493,23-May-16,1653,2,531,65,MN3  ,MN ,47.744667,-90.309333,47.746,-90.3185,3,500,10,0.42,2.5,1,4,89.3,55,0.5,3.1,31047,32998,0,217,89,0.2288
94494,24-May-16,1105,2,532,172,MN2  ,MN ,47.326833,-91.195167,47.333,-91.194333,3,500,10,0.42,2.5,1,4,112,24,0.5,3,32998,35041,0,217,107,0.334
94495,24-May-16,1105,2,533,172,MN2  ,MN ,47.326833,-91.195167,47.333,-91.194333,3,500,10,0.42,2.5,1,4,112,24,0.5,3,32998,35041,0,217,94,0.596
94496,24-May-16,1406,2,534,188,MN1  ,MN ,47.077333,-91.571667,47.083333,-91.569833,3,500,10,0.42,2.5,1,4,90.4,24.5,0.5,5.9,35041,37124,0,217,598,1.6994
94497,24-May-16,1406,2,535,188,MN1  ,MN ,47.077333,-91.571667,47.083333,-91.569833,3,500,10,0.42,2.5,1,4,90.4,24.5,0.5,5.9,35041,37124,0,217,444,1.3452
94498,24-May-16,1539,2,536,36,MN1  ,MN ,46.998167,-91.688,46.9995,-91.696667,3,500,10,0.42,2.5,1,4,41.2,30.7,0.5,3.8,37124,39019,0,217,233,0.6339
94499,24-May-16,1539,2,537,36,MN1  ,MN ,46.998167,-91.688,46.9995,-91.696667,3,500,10,0.42,2.5,1,4,41.2,30.7,0.5,3.8,37124,39019,0,217,181,0.9688
94518,25-May-16,750,2,539,210,WI1  ,WI ,46.7255,-92.024833,46.7295,-92.017833,3,500,10,0.43,2.6,1,4,15,18.6,0.5,11.2,39020,41478,0,217,316,0.6912
94519,25-May-16,1028,2,540,206,WI1  ,WI ,46.771333,-91.6265,46.777667,-91.63,3,500,10,0.45,2.7,1,4,27,37,0.5,5.4,41478,64128,0,217,63,0.16
94520,25-May-16,1028,2,541,206,WI1  ,WI ,46.771333,-91.6265,46.777667,-91.63,3,500,10,0.45,2.7,1,4,27,37,0.5,5.4,41478,64128,0,217,85,0.1674
94521,25-May-16,1236,2,542,205,WI1  ,WI ,46.8085,-91.4125,46.815,-91.416167,3,500,10,0.48,2.9,1,4,23.4,30.3,0.5,4.2,64128,66928,0,217,23,0.0632
94522,25-May-16,1236,2,543,205,WI1  ,WI ,46.8085,-91.4125,46.815,-91.416167,3,500,10,0.48,2.9,1,4,23.4,30.3,0.5,4.2,64128,66928,0,217,7,0.0318
94523,25-May-16,1509,2,544,187,MN1  ,MN ,46.909667,-91.831667,46.912833,-91.841,3,500,10,0.42,2.5,1,4,62.9,35.2,0.5,6.4,66928,69559,0,109,101,0.2933
94524,25-May-16,1509,2,545,187,MN1  ,MN ,46.909667,-91.831667,46.912833,-91.841,3,500,10,0.42,2.5,1,4,62.9,35.2,0.5,6.4,66928,69559,0,217,113,0.3142
94525,25-May-16,1641,2,546,186,MN1  ,MN ,46.838167,-91.9805,46.835167,-91.988833,3,500,10,0.42,2.5,1,4,40.3,38,0.5,7,69560,71707,0,217,842,0.9092
94526,25-May-16,1641,2,547,186,MN1  ,MN ,46.838167,-91.9805,46.835167,-91.988833,3,500,10,0.42,2.5,1,4,40.3,38,0.5,7,69560,71707,0,217,1236,2.9612
94527,26-May-16,1053,2,548,151,WI1  ,WI ,46.879833,-91.2095,46.885167,-91.215333,3,500,10,0.42,2.5,1,4,19.3,52.7,0.5,4.8,71707,74501,0,217,121,0.2066
94528,26-May-16,1053,2,549,151,WI1  ,WI ,46.879833,-91.2095,46.885167,-91.215333,3,500,10,0.42,2.5,1,4,19.3,52.7,0.5,4.8,71707,74501,0,217,91,0.2288
94529,26-May-16,1226,2,550,76,WI2  ,WI ,46.885333,-91.095833,46.8905,-91.101667,3,500,10,0.42,2.5,1,4,19.9,34.2,0.5,8.5,74501,76984,0,217,4,0.0094
94530,26-May-16,1226,2,551,76,WI2  ,WI ,46.885333,-91.095833,46.8905,-91.101667,3,500,10,0.42,2.5,1,4,19.9,34.2,0.5,8.5,74501,76984,0,217,5,0.0122
94531,26-May-16,1355,2,552,139,WI2  ,WI ,46.971,-90.993667,46.972,-91.0025,3,500,10,0.42,2.5,1,4,18.8,27,0.5,9.3,76984,78988,0,217,63,0.1858
94532,26-May-16,1355,2,553,139,WI2  ,WI ,46.971,-90.993667,46.972,-91.0025,3,500,10,0.42,2.5,1,4,18.8,27,0.5,9.3,76984,78988,0,217,58,0.3656
94533,1-Jun-16,1030,2,554,184,MI2  ,MI ,46.616333,-90.330833,46.622167,-90.333667,3,500,10,0.42,2.5,1,4,22.8,28.5,0.5,10.1,13,2543,0,217,5,0.0324
94534,1-Jun-16,1030,2,555,184,MI2  ,MI ,46.616333,-90.330833,46.622167,-90.333667,3,500,10,0.42,2.5,1,4,22.8,28.5,0.5,10.1,13,2543,0,217,11,0.0669
94535,1-Jun-16,1255,2,556,192,MI2  ,MI ,46.688333,-90.027667,46.694167,-90.0315,3,500,10,0.42,2.5,1,4,16.2,22.5,0.5,9,2543,5530,0,217,25,0.1261
94535,1-Jun-16,1255,2,556,192,MI2  ,MI ,46.688333,-90.027667,46.694167,-90.0315,3,500,10,0.42,2.5,1,4,16.2,22.5,0.5,9,2543,5530,0,900,1,0.0105
94536,1-Jun-16,1255,2,557,192,MI2  ,MI ,46.688333,-90.027667,46.694167,-90.0315,3,500,10,0.42,2.5,1,4,16.2,22.5,0.5,9,2543,5530,0,217,21,0.0645
94537,1-Jun-16,1654,2,558,57,MI2  ,MI ,46.9005,-89.350667,46.9055,-89.356167,3,500,10,0.42,2.5,1,4,19.1,25.5,0.5,12.5,5530,8442,0,217,34,0.0137
94538,1-Jun-16,1654,2,559,57,MI2  ,MI ,46.9005,-89.350667,46.9055,-89.356167,3,500,10,0.42,2.5,1,4,19.1,25.5,0.5,12.5,5530,8442,0,109,1,0.0004
94538,1-Jun-16,1654,2,559,57,MI2  ,MI ,46.9005,-89.350667,46.9055,-89.356167,3,500,10,0.42,2.5,1,4,19.1,25.5,0.5,12.5,5530,8442,0,217,22,0.0797
94540,2-Jun-16,817,2,561,183,MI2  ,MI ,46.9975,-89.145,46.999,-89.152667,3,500,10,0.38,2.3,1,4,16.4,22.7,0.5,10,8442,11225,0,217,119,0.52
94541,2-Jun-16,1117,2,562,182,MI3  ,MI ,47.1485,-88.853833,47.149833,-88.862333,3,500,10,0.42,2.5,1,4,29.3,33.7,0.5,8.5,11225,14117,0,217,8,0.0428
94542,2-Jun-16,1117,2,563,182,MI3  ,MI ,47.1485,-88.853833,47.149833,-88.862333,3,500,10,0.42,2.5,1,4,29.3,33.7,0.5,8.5,11225,14117,0,217,22,0.1334
94543,2-Jun-16,1424,2,564,181,MI3  ,MI ,47.338,-88.482667,47.3435,-88.486833,3,500,10,0.42,2.5,1,4,26.7,60.4,0.5,6.9,14117,16499,0,0,0,
94544,2-Jun-16,1424,2,565,181,MI3  ,MI ,47.338,-88.482667,47.3435,-88.486833,3,500,10,0.42,2.5,1,4,26.7,60.4,0.5,6.9,14117,16499,0,217,1,0.005
94546,3-Jun-16,1021,2,566,82,MI4  ,MI ,46.979167,-88.395167,46.974833,-88.387667,3,500,10,0.43,2.6,1,4,17.5,46.6,0.5,9.8,16499,19460,0,217,4,0.0232
94547,3-Jun-16,1021,2,567,82,MI4  ,MI ,46.979167,-88.395167,46.974833,-88.387667,3,500,10,0.43,2.6,1,4,17.5,46.6,0.5,9.8,16499,19460,0,217,3,0.0411
94548,3-Jun-16,1207,2,568,84,MI4  ,MI ,46.891333,-88.320333,46.897667,-88.3215,3,500,10,0.43,2.6,1,4,18.2,31.3,0.5,12.6,19460,22618,0,217,1,0.0089
94549,3-Jun-16,1207,2,569,84,MI4  ,MI ,46.891333,-88.320333,46.897667,-88.3215,3,500,10,0.43,2.6,1,4,18.2,31.3,0.5,12.6,19460,22618,0,0,0,
94553,3-Jun-16,1410,2,570,85,MI4  ,MI ,47.206833,-88.142333,47.208833,-88.146,3,500,10,0.43,2.6,1,4,32.9,42,0.5,7.2,22618,25272,0,217,15,0.1167
94554,3-Jun-16,1410,2,571,85,MI4  ,MI ,47.206833,-88.142333,47.208833,-88.146,3,500,10,0.43,2.6,1,4,32.9,42,0.5,7.2,22618,25272,0,217,17,0.1239
94555,3-Jun-16,1759,2,572,101,MI4  ,MI ,47.3785,-87.811333,47.371667,-87.813333,3,500,10,0.48,2.9,1,4,31.8,48.6,0.5,6.1,25272,28588,0,217,71,0.9524
94556,3-Jun-16,1759,2,573,101,MI4  ,MI ,47.3785,-87.811333,47.371667,-87.813333,3,500,10,0.48,2.9,1,4,31.8,48.6,0.5,6.1,25272,28588,0,217,67,0.4545
94558,4-Jun-16,911,2,574,158,MI4  ,MI ,46.937833,-88.135833,46.936833,-88.126833,3,500,10,0.42,2.5,1,4,17.5,30.9,0.5,8.5,28588,31708,0,217,7,0.0619
94558,4-Jun-16,911,2,574,158,MI4  ,MI ,46.937833,-88.135833,46.936833,-88.126833,3,500,10,0.42,2.5,1,4,17.5,30.9,0.5,8.5,28588,31708,0,109,2,0.0215
94559,4-Jun-16,911,2,575,158,MI4  ,MI ,46.937833,-88.135833,46.936833,-88.126833,3,500,10,0.42,2.5,1,4,17.5,30.9,0.5,8.5,28588,31708,0,217,10,0.1203
94561,4-Jun-16,1211,2,576,142,MI5  ,MI ,46.858,-87.727333,46.859,-87.721,3,500,10,0.42,2.5,1,4,21,44.5,0.5,7.4,31708,34384,0,217,16,0.2337
94562,4-Jun-16,1211,2,577,142,MI5  ,MI ,46.858,-87.727333,46.859,-87.721,3,500,10,0.42,2.5,1,4,21,44.5,0.5,7.4,31708,34384,0,217,4,0.0562
94563,4-Jun-16,1403,2,578,196,MI5  ,MI ,46.78,-87.557833,46.784667,-87.551833,3,500,10,0.42,2.5,1,4,26.7,38.8,0.5,7.6,34384,37125,0,217,17,0.116
94564,4-Jun-16,1403,2,579,196,MI5  ,MI ,46.78,-87.557833,46.784667,-87.551833,3,500,10,0.42,2.5,1,4,26.7,38.8,0.5,7.6,34384,37125,0,217,24,0.2264
94566,5-Jun-16,758,2,580,120,MI5  ,MI ,46.5075,-87.249,46.513167,-87.2315,3,500,10,0.42,2.5,1,4,19.9,25.5,0.5,9,37125,40166,0,217,4,0.0445
94567,5-Jun-16,758,2,581,120,MI5  ,MI ,46.5075,-87.249,46.513167,-87.2315,3,500,10,0.42,2.5,1,4,19.9,25.5,0.5,9,37125,40166,0,217,3,0.0229
94569,5-Jun-16,1043,2,582,88,MI6  ,MI ,46.523833,-86.921,46.526667,-86.913333,3,500,10,0.42,2.5,1,4,33.5,43.5,0.5,8.2,40166,42844,0,217,4,0.0313
94570,5-Jun-16,1043,2,583,88,MI6  ,MI ,46.523833,-86.921,46.526667,-86.913333,3,500,10,0.42,2.5,1,4,33.5,43.5,0.5,8.2,40166,42844,0,217,7,0.0829
94573,5-Jun-16,1249,2,584,209,MI6  ,MI ,46.527333,-86.715,46.530667,-86.723167,3,500,10,0.43,2.6,1,4,52.3,85.3,0.5,8.5,42844,45637,0,217,5,0.0589
94574,5-Jun-16,1249,2,585,209,MI6  ,MI ,46.527333,-86.715,46.530667,-86.723167,3,500,10,0.43,2.6,1,4,52.3,85.3,0.5,8.5,42844,45637,0,217,2,0.0224
94575,5-Jun-16,1535,2,586,178,MI6  ,MI ,46.657833,-86.3095,46.6615,-86.316833,3,500,10,0.43,2.6,1,4,30.3,38,0.5,7.2,45637,48529,0,217,3,0.036
94576,5-Jun-16,1535,2,587,178,MI6  ,MI ,46.657833,-86.3095,46.6615,-86.316833,3,500,10,0.43,2.6,1,4,30.3,38,0.5,7.2,45637,48529,0,217,2,0.0243
94578,6-Jun-16,803,2,588,174,MI8  ,MI ,46.723167,-85.767833,46.729,-85.768,3,500,10,0.38,2.3,1,4,19.5,21.4,0.5,7,48529,51034,0,217,5,0.047
94579,6-Jun-16,803,2,589,174,MI8  ,MI ,46.723167,-85.767833,46.729,-85.768,3,500,10,0.38,2.3,1,4,19.5,21.4,0.5,7,48529,51034,0,217,6,0.1069
94581,6-Jun-16,1109,2,590,176,MI7  ,MI ,46.773667,-85.3005,46.779667,-85.320333,3,500,10,0.42,2.5,1,4,19.8,23.3,0.5,7.8,51034,53684,0,217,2,0.0169
94582,6-Jun-16,1109,2,591,176,MI7  ,MI ,46.773667,-85.3005,46.779667,-85.320333,3,500,10,0.42,2.5,1,4,19.8,23.3,0.5,7.8,51034,53684,0,217,1,0.0089
94584,6-Jun-16,1418,2,592,175,MI8  ,MI ,46.749333,-84.947333,46.7495,-84.938,3,500,10,0.43,2.6,1,4,50.5,60.3,0.5,6.3,53912,56604,0,0,0,
94585,6-Jun-16,1418,2,593,175,MI8  ,MI ,46.749333,-84.947333,46.7495,-84.938,3,500,10,0.43,2.6,1,4,50.5,60.3,0.5,6.3,53912,56604,0,0,0,
94587,7-Jun-16,941,2,594,174,MI8  ,MI ,46.516167,-84.709833,46.512833,-84.702,3,500,10,0.42,2.5,1,4,25.5,9.6,0.5,9.3,56604,59254,0,217,8,0.1098
94588,7-Jun-16,941,2,595,174,MI8  ,MI ,46.516167,-84.709833,46.512833,-84.702,3,500,10,0.42,2.5,1,4,25.5,9.6,0.5,9.3,56604,59254,0,217,4,0.0274
94590,7-Jun-16,1122,2,596,193,MI8  ,MI ,46.518667,-84.869,46.513,-84.8645,3,500,10,0.43,2.6,1,4,42.2,46,0.5,9.5,59254,61685,0,217,9,0.2159
94591,7-Jun-16,1122,2,597,193,MI8  ,MI ,46.518667,-84.869,46.513,-84.8645,3,500,10,0.43,2.6,1,4,42.2,46,0.5,9.5,59254,61685,0,217,8,0.1889
94592,9-Jun-16,932,2,598,460,ONT12,E  ,46.678333,-84.56,46.673833,-84.566167,3,500,10,0.43,2.6,1,4,16.2,22.9,0.5,10,61685,64324,0,217,4,0.0819
94593,9-Jun-16,932,2,599,460,ONT12,E  ,46.678333,-84.56,46.673833,-84.566167,3,500,10,0.43,2.6,1,4,16.2,22.9,0.5,10,61685,64324,0,217,1,0.026
94594,9-Jun-16,1214,2,600,459,ONT11,E  ,46.771667,-84.594667,46.7695,-84.603833,3,500,10,0.47,2.8,1,4,18.8,31.3,0.5,9.3,64324,67408,0,0,0,
94595,9-Jun-16,1214,2,601,459,ONT11,E  ,46.771667,-84.594667,46.7695,-84.603833,3,500,10,0.47,2.8,1,4,18.8,31.3,0.5,9.3,64324,67408,0,0,0,
94598,9-Jun-16,1437,2,602,461,ONT11,E  ,46.943667,-84.727,46.937833,-84.727667,3,500,10,0.42,2.5,1,4,47.2,67.9,0.5,5.7,67408,69958,0,0,0,
94599,9-Jun-16,1437,2,603,461,ONT11,E  ,46.943667,-84.727,46.937833,-84.727667,3,500,10,0.42,2.5,1,4,47.2,67.9,0.5,5.7,67408,69958,0,109,1,0.0102
94601,9-Jun-16,1712,2,604,457,ONT11,E  ,47.164667,-84.722333,47.164,-84.713667,3,500,10,0.42,2.5,1,4,168,83.5,0.5,9.5,69958,72585,0,0,0,
94602,9-Jun-16,1712,2,605,457,ONT11,E  ,47.164667,-84.722333,47.164,-84.713667,3,500,10,0.42,2.5,1,4,168,83.5,0.5,9.5,69958,72585,0,109,1,0.0071
