OP_ID,GN_EFFORT_ID,OP_DATE,MESH_SIZE,BEG_DEPTH,END_DEPTH,LAT,LON,NIGHTS_OUT,N.PANEL
100828,43133,1930-10-23,23,60.4,60.4,42.1306,-86.7028,8,1
100829,43134,1930-10-23,24,60.4,60.4,42.1306,-86.7028,8,1
100830,43135,1930-10-23,25,60.4,60.4,42.1306,-86.7028,8,1
100831,43136,1930-10-23,26,60.4,60.4,42.1306,-86.7028,8,1
100832,43137,1930-10-23,30,60.4,60.4,42.1306,-86.7028,8,1
100834,43139,1930-10-23,24,80.5,80.5,42.1417,-86.9236,8,1
100833,43138,1930-10-23,23,80.5,80.5,42.1417,-86.9236,8,1
100835,43140,1930-10-23,25,80.5,80.5,42.1417,-86.9236,8,1
100836,43141,1930-10-23,26,80.5,80.5,42.1417,-86.9236,8,1
100837,43142,1930-10-23,30,80.5,80.5,42.1417,-86.9236,8,1
99627,43386,1931-06-18,26,51.2,54.9,42.2867,-86.6,9,1
99624,43383,1931-06-18,23,51.2,54.9,42.2867,-86.6,9,1
99625,43384,1931-06-18,24,51.2,54.9,42.2867,-86.6,9,1
99626,43385,1931-06-18,25,51.2,54.9,42.2867,-86.6,9,1
99628,43387,1931-06-18,30,51.2,54.9,42.2867,-86.6,9,1
99702,43448,1931-07-01,23,51.2,54.9,42.2867,-86.6,13,1
99703,43449,1931-07-01,24,51.2,54.9,42.2867,-86.6,13,1
99704,43450,1931-07-01,25,51.2,54.9,42.2867,-86.6,13,1
99705,43451,1931-07-01,26,51.2,54.9,42.2867,-86.6,13,1
99706,43452,1931-07-01,30,51.2,54.9,42.2867,-86.6,13,1
100926,43208,1931-05-12,23,54.9,60.4,42.2917,-86.62,11,2
100927,43209,1931-05-12,24,54.9,60.4,42.2917,-86.62,11,2
100928,43210,1931-05-12,25,54.9,60.4,42.2917,-86.62,11,2
100929,43211,1931-05-12,26,54.9,60.4,42.2917,-86.62,11,2
100930,43212,1931-05-12,30,54.9,60.4,42.2917,-86.62,11,2
100997,43268,1931-05-27,23,55.8,60.4,42.2917,-86.62,15,1
100998,43269,1931-05-27,24,55.8,60.4,42.2917,-86.62,15,1
100999,43270,1931-05-27,25,55.8,60.4,42.2917,-86.62,15,1
101000,43271,1931-05-27,26,55.8,60.4,42.2917,-86.62,15,1
101001,43272,1931-05-27,30,55.8,60.4,42.2917,-86.62,15,1
101064,43323,1931-06-09,23,55.8,60.4,42.2917,-86.62,13,1
101065,43324,1931-06-09,24,55.8,60.4,42.2917,-86.62,13,1
101066,43325,1931-06-09,25,55.8,60.4,42.2917,-86.62,13,1
101067,43326,1931-06-09,26,55.8,60.4,42.2917,-86.62,13,1
101068,43327,1931-06-09,30,55.8,60.4,42.2917,-86.62,13,1
101057,43318,1931-06-08,23,82.3,84.1,42.2933,-87.4,13,2
100990,43263,1931-05-26,23,82.3,84.1,42.2933,-87.4,15,2
100991,43264,1931-05-26,24,82.3,84.1,42.2933,-87.4,15,2
100992,43265,1931-05-26,25,82.3,84.1,42.2933,-87.4,15,2
100993,43266,1931-05-26,26,82.3,84.1,42.2933,-87.4,15,2
100994,43267,1931-05-26,30,82.3,84.1,42.2933,-87.4,15,2
101058,43319,1931-06-08,24,82.3,84.1,42.2933,-87.4,13,2
101059,43320,1931-06-08,25,82.3,84.1,42.2933,-87.4,13,2
101060,43321,1931-06-08,26,82.3,84.1,42.2933,-87.4,13,2
101061,43322,1931-06-08,30,82.3,84.1,42.2933,-87.4,13,2
99617,43378,1931-06-16,23,82.3,84.1,42.2933,-87.4,8,2
99618,43379,1931-06-16,24,82.3,84.1,42.2933,-87.4,8,2
99619,43380,1931-06-16,25,82.3,84.1,42.2933,-87.4,8,2
99620,43381,1931-06-16,26,82.3,84.1,42.2933,-87.4,8,2
99621,43382,1931-06-16,30,82.3,84.1,42.2933,-87.4,8,2
99697,43443,1931-06-30,23,82.3,84.1,42.2933,-87.4,14,2
99698,43444,1931-06-30,24,82.3,84.1,42.2933,-87.4,14,2
99699,43445,1931-06-30,25,82.3,84.1,42.2933,-87.4,14,2
99700,43446,1931-06-30,26,82.3,84.1,42.2933,-87.4,14,2
99701,43447,1931-06-30,30,82.3,84.1,42.2933,-87.4,14,2
99615,43376,1931-06-16,26,49.4,54.9,42.3267,-87.63,8,2
100985,43258,1931-05-26,23,49.4,54.9,42.3267,-87.63,15,2
100986,43259,1931-05-26,24,49.4,54.9,42.3267,-87.63,15,2
100987,43260,1931-05-26,25,49.4,54.9,42.3267,-87.63,15,2
100988,43261,1931-05-26,26,49.4,54.9,42.3267,-87.63,15,2
100989,43262,1931-05-26,30,49.4,54.9,42.3267,-87.63,15,2
101052,43313,1931-06-08,23,49.4,54.9,42.3267,-87.63,13,2
101053,43314,1931-06-08,24,49.4,54.9,42.3267,-87.63,13,2
101054,43315,1931-06-08,25,49.4,54.9,42.3267,-87.63,13,2
101055,43316,1931-06-08,26,49.4,54.9,42.3267,-87.63,13,2
101056,43317,1931-06-08,30,49.4,54.9,42.3267,-87.63,13,2
99612,43373,1931-06-16,23,49.4,54.9,42.3267,-87.63,8,2
99613,43374,1931-06-16,24,49.4,54.9,42.3267,-87.63,8,2
99614,43375,1931-06-16,25,49.4,54.9,42.3267,-87.63,8,2
99616,43377,1931-06-16,30,49.4,54.9,42.3267,-87.63,8,2
99692,43438,1931-06-30,23,49.4,54.9,42.3267,-87.63,14,2
99693,43439,1931-06-30,24,49.4,54.9,42.3267,-87.63,14,2
99694,43440,1931-06-30,25,49.4,54.9,42.3267,-87.63,14,2
99695,43441,1931-06-30,26,49.4,54.9,42.3267,-87.63,14,2
99696,43442,1931-06-30,30,49.4,54.9,42.3267,-87.63,14,2
100868,43167,1930-11-11,30,29.3,31.1,42.375,-87.6972,1,1
100864,43163,1930-11-11,23,29.3,31.1,42.375,-87.6972,1,1
100865,43164,1930-11-11,24,29.3,31.1,42.375,-87.6972,1,1
100866,43165,1930-11-11,25,29.3,31.1,42.375,-87.6972,1,1
100867,43166,1930-11-11,26,29.3,31.1,42.375,-87.6972,1,1
100933,43215,1931-05-12,25,83.2,87.8,42.3833,-86.7017,11,2
100931,43213,1931-05-12,23,83.2,87.8,42.3833,-86.7017,11,2
100932,43214,1931-05-12,24,83.2,87.8,42.3833,-86.7017,11,2
100934,43216,1931-05-12,26,83.2,87.8,42.3833,-86.7017,11,2
100935,43217,1931-05-12,30,83.2,87.8,42.3833,-86.7017,11,2
101069,43328,1931-06-09,23,86.9,87.8,42.3867,-86.7167,13,1
101002,43273,1931-05-27,23,86.9,87.8,42.3867,-86.7167,15,1
101003,43274,1931-05-27,24,86.9,87.8,42.3867,-86.7167,15,1
101004,43275,1931-05-27,25,86.9,87.8,42.3867,-86.7167,15,1
101005,43276,1931-05-27,26,86.9,87.8,42.3867,-86.7167,15,1
101006,43277,1931-05-27,30,86.9,87.8,42.3867,-86.7167,15,1
101070,43329,1931-06-09,24,86.9,87.8,42.3867,-86.7167,13,1
101071,43330,1931-06-09,25,86.9,87.8,42.3867,-86.7167,13,1
101072,43331,1931-06-09,26,86.9,87.8,42.3867,-86.7167,13,1
101073,43332,1931-06-09,30,86.9,87.8,42.3867,-86.7167,13,1
99629,43388,1931-06-18,23,86.9,91.4,42.3867,-86.7167,9,2
99630,43389,1931-06-18,24,86.9,91.4,42.3867,-86.7167,9,2
99631,43390,1931-06-18,25,86.9,91.4,42.3867,-86.7167,9,2
99632,43391,1931-06-18,26,86.9,91.4,42.3867,-86.7167,9,2
99633,43392,1931-06-18,30,86.9,91.4,42.3867,-86.7167,9,2
99707,43453,1931-07-01,23,86.9,91.4,42.3867,-86.7167,13,2
99708,43454,1931-07-01,24,86.9,91.4,42.3867,-86.7167,13,2
99709,43455,1931-07-01,25,86.9,91.4,42.3867,-86.7167,13,2
99710,43456,1931-07-01,26,86.9,91.4,42.3867,-86.7167,13,2
99711,43457,1931-07-01,30,86.9,91.4,42.3867,-86.7167,13,2
100888,43186,1930-11-15,26,62.2,64,42.3945,-87.5931,3,1
100869,43168,1930-11-12,23,62.2,64,42.3945,-87.5931,5,1
100870,43169,1930-11-12,24,62.2,64,42.3945,-87.5931,5,1
100871,43170,1930-11-12,25,62.2,64,42.3945,-87.5931,5,1
100872,43171,1930-11-12,26,62.2,64,42.3945,-87.5931,5,1
100873,43172,1930-11-12,30,62.2,64,42.3945,-87.5931,5,1
100885,43183,1930-11-15,23,62.2,64,42.3945,-87.5931,3,1
100886,43184,1930-11-15,24,62.2,64,42.3945,-87.5931,3,1
100887,43185,1930-11-15,25,62.2,64,42.3945,-87.5931,3,1
100889,43187,1930-11-15,30,62.2,64,42.3945,-87.5931,3,1
100262,44019,1931-11-14,24,68.6,73.2,42.395,-87.5867,12,3
100263,44020,1931-11-14,25,68.6,73.2,42.395,-87.5867,12,3
100264,44021,1931-11-14,26,68.6,73.2,42.395,-87.5867,12,3
100265,44022,1931-11-14,30,68.6,73.2,42.395,-87.5867,12,3
100192,43959,1931-10-22,24,68.6,73.2,42.395,-87.5867,9,3
100227,43988,1931-11-02,23,68.6,73.2,42.395,-87.5867,11,3
100261,44018,1931-11-14,23,68.6,73.2,42.395,-87.5867,12,3
100191,43958,1931-10-22,23,68.6,73.2,42.395,-87.5867,9,3
100193,43960,1931-10-22,25,68.6,73.2,42.395,-87.5867,9,3
100194,43961,1931-10-22,26,68.6,73.2,42.395,-87.5867,9,3
100195,43962,1931-10-22,30,68.6,73.2,42.395,-87.5867,9,3
100228,43989,1931-11-02,24,68.6,73.2,42.395,-87.5867,11,3
100229,43990,1931-11-02,25,68.6,73.2,42.395,-87.5867,11,3
100230,43991,1931-11-02,26,68.6,73.2,42.395,-87.5867,11,3
100231,43992,1931-11-02,30,68.6,73.2,42.395,-87.5867,11,3
100697,43027,1930-08-19,23,49.4,51.2,42.4,-86.4667,12,1
100698,43028,1930-08-19,24,49.4,51.2,42.4,-86.4667,12,1
100699,43029,1930-08-19,25,49.4,51.2,42.4,-86.4667,12,1
100700,43030,1930-08-19,26,49.4,51.2,42.4,-86.4667,12,1
100701,43031,1930-08-19,30,49.4,51.2,42.4,-86.4667,12,1
100814,43119,1930-10-21,24,82.3,128,42.4389,-86.5597,7,1
100813,43118,1930-10-21,23,82.3,128,42.4389,-86.5597,7,1
100815,43120,1930-10-21,25,82.3,128,42.4389,-86.5597,7,1
100816,43121,1930-10-21,26,82.3,128,42.4389,-86.5597,7,1
100817,43122,1930-10-21,30,82.3,128,42.4389,-86.5597,7,1
100838,43143,1930-10-28,23,60.4,61.3,42.4736,-86.4778,12,1
100839,43144,1930-10-28,24,60.4,61.3,42.4736,-86.4778,12,1
100840,43145,1930-10-28,25,60.4,61.3,42.4736,-86.4778,12,1
100841,43146,1930-10-28,26,60.4,61.3,42.4736,-86.4778,12,1
100842,43147,1930-10-28,30,60.4,61.3,42.4736,-86.4778,12,1
100843,43148,1930-10-30,23,75,75,42.5208,-86.5806,14,1
100844,43149,1930-10-30,24,75,75,42.5208,-86.5806,14,1
100845,43150,1930-10-30,25,75,75,42.5208,-86.5806,14,1
100846,43151,1930-10-30,26,75,75,42.5208,-86.5806,14,1
100847,43152,1930-10-30,30,75,75,42.5208,-86.5806,14,1
100880,43178,1930-11-14,23,65.8,65.8,42.5931,-87.5528,4,1
100881,43179,1930-11-14,24,65.8,65.8,42.5931,-87.5528,4,1
100882,43180,1930-11-14,25,65.8,65.8,42.5931,-87.5528,4,1
100883,43181,1930-11-14,26,65.8,65.8,42.5931,-87.5528,4,1
100884,43182,1930-11-14,30,65.8,65.8,42.5931,-87.5528,4,1
100857,43158,1930-11-10,23,73.2,73.2,42.5931,-87.557,4,1
100858,43159,1930-11-10,24,73.2,73.2,42.5931,-87.557,4,1
100859,43160,1930-11-10,25,73.2,73.2,42.5931,-87.557,4,1
100860,43161,1930-11-10,26,73.2,73.2,42.5931,-87.557,4,1
100861,43162,1930-11-10,30,73.2,73.2,42.5931,-87.557,4,1
100576,42922,1930-07-28,23,111.6,113.4,42.6472,-87.3445,16,1
100577,42923,1930-07-28,24,111.6,113.4,42.6472,-87.3445,16,1
100578,42924,1930-07-28,25,111.6,113.4,42.6472,-87.3445,16,1
100579,42925,1930-07-28,26,111.6,113.4,42.6472,-87.3445,16,1
100580,42926,1930-07-28,30,111.6,113.4,42.6472,-87.3445,16,1
100646,42982,1930-08-08,23,111.6,113.4,42.6472,-87.3445,12,1
100647,42983,1930-08-08,24,111.6,113.4,42.6472,-87.3445,12,1
100648,42984,1930-08-08,25,111.6,113.4,42.6472,-87.3445,12,1
100649,42985,1930-08-08,26,111.6,113.4,42.6472,-87.3445,12,1
100650,42986,1930-08-08,30,111.6,113.4,42.6472,-87.3445,12,1
100707,43037,1930-08-20,23,111.6,113.4,42.6472,-87.3445,12,1
100708,43038,1930-08-20,24,111.6,113.4,42.6472,-87.3445,12,1
100709,43039,1930-08-20,25,111.6,113.4,42.6472,-87.3445,12,1
100710,43040,1930-08-20,26,111.6,113.4,42.6472,-87.3445,12,1
100711,43041,1930-08-20,30,111.6,113.4,42.6472,-87.3445,12,1
100570,42917,1930-07-26,23,54.9,62.2,42.6472,-87.5833,14,1
100571,42918,1930-07-26,24,54.9,62.2,42.6472,-87.5833,14,1
100572,42919,1930-07-26,25,54.9,62.2,42.6472,-87.5833,14,1
100573,42920,1930-07-26,26,54.9,62.2,42.6472,-87.5833,14,1
100574,42921,1930-07-26,30,54.9,62.2,42.6472,-87.5833,14,1
100641,42977,1930-08-08,23,54.9,62.2,42.6472,-87.5833,12,1
100642,42978,1930-08-08,24,54.9,62.2,42.6472,-87.5833,12,1
100643,42979,1930-08-08,25,54.9,62.2,42.6472,-87.5833,12,1
100644,42980,1930-08-08,26,54.9,62.2,42.6472,-87.5833,12,1
100645,42981,1930-08-08,30,54.9,62.2,42.6472,-87.5833,12,1
100702,43032,1930-08-20,23,54.9,62.2,42.6472,-87.5833,12,1
100703,43033,1930-08-20,24,54.9,62.2,42.6472,-87.5833,12,1
100704,43034,1930-08-20,25,54.9,62.2,42.6472,-87.5833,12,1
100705,43035,1930-08-20,26,54.9,62.2,42.6472,-87.5833,12,1
100706,43036,1930-08-20,30,54.9,62.2,42.6472,-87.5833,12,1
99825,43553,1931-07-25,23,65.8,73.2,42.7633,-87.5617,8,2
99826,43554,1931-07-25,24,65.8,73.2,42.7633,-87.5617,8,2
99827,43555,1931-07-25,25,65.8,73.2,42.7633,-87.5617,8,2
99828,43556,1931-07-25,26,65.8,73.2,42.7633,-87.5617,8,2
99829,43557,1931-07-25,30,65.8,73.2,42.7633,-87.5617,8,2
99885,43603,1931-08-06,23,65.8,73.2,42.7633,-87.5617,12,2
99886,43604,1931-08-06,24,65.8,73.2,42.7633,-87.5617,12,2
99887,43605,1931-08-06,25,65.8,73.2,42.7633,-87.5617,12,2
99888,43606,1931-08-06,26,65.8,73.2,42.7633,-87.5617,12,2
99889,43607,1931-08-06,30,65.8,73.2,42.7633,-87.5617,12,2
99945,43653,1931-08-15,23,65.8,73.2,42.7633,-87.5617,9,2
99946,43654,1931-08-15,24,65.8,73.2,42.7633,-87.5617,9,2
99947,43655,1931-08-15,25,65.8,73.2,42.7633,-87.5617,9,2
99948,43656,1931-08-15,26,65.8,73.2,42.7633,-87.5617,9,2
99949,43657,1931-08-15,30,65.8,73.2,42.7633,-87.5617,9,2
100147,43822,1931-09-14,30,58.5,65.8,42.765,-87.5883,11,2
100007,43703,1931-08-24,23,58.5,65.8,42.765,-87.5883,9,2
100008,43704,1931-08-24,24,58.5,65.8,42.765,-87.5883,9,2
100009,43705,1931-08-24,25,58.5,65.8,42.765,-87.5883,9,2
100010,43706,1931-08-24,26,58.5,65.8,42.765,-87.5883,9,2
100011,43707,1931-08-24,30,58.5,65.8,42.765,-87.5883,9,2
100078,43763,1931-09-02,23,58.5,65.8,42.765,-87.5883,9,2
100079,43764,1931-09-02,24,58.5,65.8,42.765,-87.5883,9,2
100080,43765,1931-09-02,25,58.5,65.8,42.765,-87.5883,9,2
100081,43766,1931-09-02,26,58.5,65.8,42.765,-87.5883,9,2
100082,43767,1931-09-02,30,58.5,65.8,42.765,-87.5883,9,2
100143,43818,1931-09-14,23,58.5,65.8,42.765,-87.5883,11,2
100144,43819,1931-09-14,24,58.5,65.8,42.765,-87.5883,11,2
100145,43820,1931-09-14,25,58.5,65.8,42.765,-87.5883,11,2
100146,43821,1931-09-14,26,58.5,65.8,42.765,-87.5883,11,2
100322,43868,1931-09-24,23,58.5,65.8,42.765,-87.5883,10,2
100323,43869,1931-09-24,24,58.5,65.8,42.765,-87.5883,10,2
100324,43870,1931-09-24,25,58.5,65.8,42.765,-87.5883,10,2
100325,43871,1931-09-24,26,58.5,65.8,42.765,-87.5883,10,2
100326,43872,1931-09-24,30,58.5,65.8,42.765,-87.5883,10,2
100855,43157,1930-11-08,30,76.8,78.6,42.7708,-87.4972,5,1
100879,43177,1930-11-13,30,75,76.8,42.7708,-87.4972,5,1
100851,43153,1930-11-08,23,76.8,78.6,42.7708,-87.4972,5,1
100852,43154,1930-11-08,24,76.8,78.6,42.7708,-87.4972,5,1
100853,43155,1930-11-08,25,76.8,78.6,42.7708,-87.4972,5,1
100854,43156,1930-11-08,26,76.8,78.6,42.7708,-87.4972,5,1
100875,43173,1930-11-13,23,75,76.8,42.7708,-87.4972,5,1
100876,43174,1930-11-13,24,75,76.8,42.7708,-87.4972,5,1
100877,43175,1930-11-13,25,75,76.8,42.7708,-87.4972,5,1
100878,43176,1930-11-13,26,75,76.8,42.7708,-87.4972,5,1
100256,44013,1931-11-13,23,86,89.6,42.7967,-87.4883,14,3
100257,44014,1931-11-13,24,86,89.6,42.7967,-87.4883,14,3
100258,44015,1931-11-13,25,86,89.6,42.7967,-87.4883,14,3
100259,44016,1931-11-13,26,86,89.6,42.7967,-87.4883,14,3
100260,44017,1931-11-13,30,86,89.6,42.7967,-87.4883,14,3
99894,43612,1931-08-06,30,102.4,106.1,42.8233,-87.355,12,2
100013,43709,1931-08-24,24,102.4,106.1,42.8233,-87.355,9,2
100085,43770,1931-09-02,25,102.4,106.1,42.8233,-87.355,9,2
99830,43558,1931-07-25,23,102.4,106.1,42.8233,-87.355,8,2
99831,43559,1931-07-25,24,102.4,106.1,42.8233,-87.355,8,2
99832,43560,1931-07-25,25,102.4,106.1,42.8233,-87.355,8,2
99833,43561,1931-07-25,26,102.4,106.1,42.8233,-87.355,8,2
99834,43562,1931-07-25,30,102.4,106.1,42.8233,-87.355,8,2
99890,43608,1931-08-06,23,102.4,106.1,42.8233,-87.355,12,2
99891,43609,1931-08-06,24,102.4,106.1,42.8233,-87.355,12,2
99892,43610,1931-08-06,25,102.4,106.1,42.8233,-87.355,12,2
99893,43611,1931-08-06,26,102.4,106.1,42.8233,-87.355,12,2
99950,43658,1931-08-15,23,102.4,106.1,42.8233,-87.355,9,2
99951,43659,1931-08-15,24,102.4,106.1,42.8233,-87.355,9,2
99952,43660,1931-08-15,25,102.4,106.1,42.8233,-87.355,9,2
99953,43661,1931-08-15,26,102.4,106.1,42.8233,-87.355,9,2
99954,43662,1931-08-15,30,102.4,106.1,42.8233,-87.355,9,2
100012,43708,1931-08-24,23,102.4,106.1,42.8233,-87.355,9,2
100014,43710,1931-08-24,25,102.4,106.1,42.8233,-87.355,9,2
100015,43711,1931-08-24,26,102.4,106.1,42.8233,-87.355,9,2
100016,43712,1931-08-24,30,102.4,106.1,42.8233,-87.355,9,2
100083,43768,1931-09-02,23,102.4,106.1,42.8233,-87.355,9,2
100084,43769,1931-09-02,24,102.4,106.1,42.8233,-87.355,9,2
100086,43771,1931-09-02,26,102.4,106.1,42.8233,-87.355,9,2
100087,43772,1931-09-02,30,102.4,106.1,42.8233,-87.355,9,2
100148,43823,1931-09-14,23,102.4,106.1,42.8233,-87.355,11,2
100149,43824,1931-09-14,24,102.4,106.1,42.8233,-87.355,11,2
100150,43825,1931-09-14,25,102.4,106.1,42.8233,-87.355,11,2
100151,43826,1931-09-14,26,102.4,106.1,42.8233,-87.355,11,2
100152,43827,1931-09-14,30,102.4,106.1,42.8233,-87.355,11,2
100389,43930,1931-10-09,25,106.1,111.6,42.8267,-87.34,11,3
100327,43873,1931-09-28,23,106.1,111.6,42.8267,-87.34,14,2
100328,43874,1931-09-28,24,106.1,111.6,42.8267,-87.34,14,2
100329,43875,1931-09-28,25,106.1,111.6,42.8267,-87.34,14,2
100330,43876,1931-09-28,26,106.1,111.6,42.8267,-87.34,14,2
100331,43877,1931-09-28,30,106.1,111.6,42.8267,-87.34,14,2
100387,43928,1931-10-09,23,106.1,111.6,42.8267,-87.34,11,3
100388,43929,1931-10-09,24,106.1,111.6,42.8267,-87.34,11,3
100390,43931,1931-10-09,26,106.1,111.6,42.8267,-87.34,11,3
100391,43932,1931-10-09,30,106.1,111.6,42.8267,-87.34,11,3
100185,43953,1931-10-21,23,106.1,111.6,42.8267,-87.34,12,3
100186,43954,1931-10-21,24,106.1,111.6,42.8267,-87.34,12,3
100187,43955,1931-10-21,25,106.1,111.6,42.8267,-87.34,12,3
100188,43956,1931-10-21,26,106.1,111.6,42.8267,-87.34,12,3
100189,43957,1931-10-21,30,106.1,111.6,42.8267,-87.34,12,3
100221,43983,1931-10-30,23,106.1,124.4,42.8267,-87.34,9,3
100222,43984,1931-10-30,24,106.1,124.4,42.8267,-87.34,9,3
100223,43985,1931-10-30,25,106.1,124.4,42.8267,-87.34,9,3
100224,43986,1931-10-30,26,106.1,124.4,42.8267,-87.34,9,3
100225,43987,1931-10-30,30,106.1,124.4,42.8267,-87.34,9,3
100912,43198,1931-05-08,23,66.8,73.2,42.835,-87.55,10,2
100913,43199,1931-05-08,24,66.8,73.2,42.835,-87.55,10,2
100914,43200,1931-05-08,25,66.8,73.2,42.835,-87.55,10,2
100915,43201,1931-05-08,26,66.8,73.2,42.835,-87.55,10,2
100916,43202,1931-05-08,30,66.8,73.2,42.835,-87.55,10,2
100973,43248,1931-05-22,23,66.8,73.2,42.835,-87.55,14,2
100974,43249,1931-05-22,24,66.8,73.2,42.835,-87.55,14,2
100975,43250,1931-05-22,25,66.8,73.2,42.835,-87.55,14,2
100976,43251,1931-05-22,26,66.8,73.2,42.835,-87.55,14,2
100977,43252,1931-05-22,30,66.8,73.2,42.835,-87.55,14,2
99604,43367,1931-06-15,30,57.6,66.8,42.835,-87.575,12,2
99767,43505,1931-07-10,25,57.6,66.8,42.835,-87.575,11,2
101040,43303,1931-06-03,23,57.6,66.8,42.835,-87.575,12,2
101041,43304,1931-06-03,24,57.6,66.8,42.835,-87.575,12,2
101042,43305,1931-06-03,25,57.6,66.8,42.835,-87.575,12,2
101043,43306,1931-06-03,26,57.6,66.8,42.835,-87.575,12,2
101044,43307,1931-06-03,30,57.6,66.8,42.835,-87.575,12,2
99600,43363,1931-06-15,23,57.6,66.8,42.835,-87.575,12,2
99601,43364,1931-06-15,24,57.6,66.8,42.835,-87.575,12,2
99602,43365,1931-06-15,25,57.6,66.8,42.835,-87.575,12,2
99603,43366,1931-06-15,26,57.6,66.8,42.835,-87.575,12,2
99680,43428,1931-06-29,23,57.6,66.8,42.835,-87.575,14,2
99681,43429,1931-06-29,24,57.6,66.8,42.835,-87.575,14,2
99682,43430,1931-06-29,25,57.6,66.8,42.835,-87.575,14,2
99683,43431,1931-06-29,26,57.6,66.8,42.835,-87.575,14,2
99684,43432,1931-06-29,30,57.6,66.8,42.835,-87.575,14,2
99765,43503,1931-07-10,23,57.6,66.8,42.835,-87.575,11,2
99766,43504,1931-07-10,24,57.6,66.8,42.835,-87.575,11,2
99768,43506,1931-07-10,26,57.6,66.8,42.835,-87.575,11,2
99769,43507,1931-07-10,30,57.6,66.8,42.835,-87.575,11,2
99687,43435,1931-06-29,25,93.3,94.2,42.8717,-87.4083,14,2
99685,43433,1931-06-29,23,93.3,94.2,42.8717,-87.4083,14,2
99686,43434,1931-06-29,24,93.3,94.2,42.8717,-87.4083,14,2
99688,43436,1931-06-29,26,93.3,94.2,42.8717,-87.4083,14,2
99689,43437,1931-06-29,30,93.3,94.2,42.8717,-87.4083,14,2
99770,43508,1931-07-10,23,93.3,94.2,42.8717,-87.4083,11,2
99771,43509,1931-07-10,24,93.3,94.2,42.8717,-87.4083,11,2
99772,43510,1931-07-10,25,93.3,94.2,42.8717,-87.4083,11,2
99773,43511,1931-07-10,26,93.3,94.2,42.8717,-87.4083,11,2
99774,43512,1931-07-10,30,93.3,94.2,42.8717,-87.4083,11,2
100919,43205,1931-05-08,25,93.3,94.2,42.8767,-87.4083,10,2
101046,43309,1931-06-03,24,93.3,94.2,42.8767,-87.4083,12,2
100917,43203,1931-05-08,23,93.3,94.2,42.8767,-87.4083,10,2
100918,43204,1931-05-08,24,93.3,94.2,42.8767,-87.4083,10,2
100920,43206,1931-05-08,26,93.3,94.2,42.8767,-87.4083,10,2
100921,43207,1931-05-08,30,93.3,94.2,42.8767,-87.4083,10,2
100979,43253,1931-05-23,23,93.3,94.2,42.8767,-87.4083,15,2
100980,43254,1931-05-23,24,93.3,94.2,42.8767,-87.4083,15,2
100981,43255,1931-05-23,25,93.3,94.2,42.8767,-87.4083,15,2
100982,43256,1931-05-23,26,93.3,94.2,42.8767,-87.4083,15,2
100983,43257,1931-05-23,30,93.3,94.2,42.8767,-87.4083,15,2
101045,43308,1931-06-03,23,93.3,94.2,42.8767,-87.4083,12,2
101047,43310,1931-06-03,25,93.3,94.2,42.8767,-87.4083,12,2
101048,43311,1931-06-03,26,93.3,94.2,42.8767,-87.4083,12,2
101049,43312,1931-06-03,30,93.3,94.2,42.8767,-87.4083,12,2
99605,43368,1931-06-15,23,93.3,94.2,42.8767,-87.4083,12,2
99606,43369,1931-06-15,24,93.3,94.2,42.8767,-87.4083,12,2
99607,43370,1931-06-15,25,93.3,94.2,42.8767,-87.4083,12,2
99608,43371,1931-06-15,26,93.3,94.2,42.8767,-87.4083,12,2
99609,43372,1931-06-15,30,93.3,94.2,42.8767,-87.4083,12,2
100824,43129,1930-10-22,24,82.3,82.3,42.9506,-86.5667,8,1
100823,43128,1930-10-22,23,82.3,82.3,42.9506,-86.5667,8,1
100825,43130,1930-10-22,25,82.3,82.3,42.9506,-86.5667,8,1
100826,43131,1930-10-22,26,82.3,82.3,42.9506,-86.5667,8,1
100827,43132,1930-10-22,30,82.3,82.3,42.9506,-86.5667,8,1
100808,43113,1930-10-21,23,65.8,82.3,42.9903,-86.4167,7,1
100809,43114,1930-10-21,24,65.8,82.3,42.9903,-86.4167,7,1
100810,43115,1930-10-21,25,65.8,82.3,42.9903,-86.4167,7,1
100811,43116,1930-10-21,26,65.8,82.3,42.9903,-86.4167,7,1
100812,43117,1930-10-21,30,65.8,82.3,42.9903,-86.4167,7,1
100251,44008,1931-11-12,23,66.3,71.3,42.9933,-87.5967,14,2
100252,44009,1931-11-12,24,66.3,71.3,42.9933,-87.5967,14,2
100253,44010,1931-11-12,25,66.3,71.3,42.9933,-87.5967,14,2
100254,44011,1931-11-12,26,66.3,71.3,42.9933,-87.5967,14,2
100255,44012,1931-11-12,30,66.3,71.3,42.9933,-87.5967,14,2
100181,43950,1931-10-20,25,59.4,65.8,42.9967,-87.6283,13,3
100216,43979,1931-10-29,24,59.4,65.8,42.9967,-87.6283,9,3
100412,43948,1931-10-20,23,59.4,65.8,42.9967,-87.6283,13,3
100180,43949,1931-10-20,24,59.4,65.8,42.9967,-87.6283,13,3
100182,43951,1931-10-20,26,59.4,65.8,42.9967,-87.6283,13,3
100183,43952,1931-10-20,30,59.4,65.8,42.9967,-87.6283,13,3
100215,43978,1931-10-29,23,59.4,65.8,42.9967,-87.6283,9,3
100217,43980,1931-10-29,25,59.4,65.8,42.9967,-87.6283,9,3
100218,43981,1931-10-29,26,59.4,65.8,42.9967,-87.6283,9,3
